tick,hp,maxhp,money,inv,own,enemy,p2hp,p2maxhp,p2money,p2inv,p1income,p2income,p1spent,p2spent,p1act,p2act
3567,8386,12000,1264,5,5,7,19320,23000,275,5,60,60,18,412,0,0
3568,8386,12000,1264,5,5,7,19320,23000,275,5,60,60,18,412,0,0
3569,8386,12000,1264,5,5,7,19320,23000,275,5,60,60,18,412,0,0
3570,8386,12000,1324,5,5,7,19320,23000,335,5,60,60,18,412,0,0
3571,8386,12000,1324,5,5,7,19320,23000,335,5,60,60,18,412,0,0
3572,8386,12000,1324,5,5,7,19320,23000,335,5,60,60,18,412,0,0
3573,8386,12000,1324,5,5,7,19320,23000,335,5,60,60,18,412,0,0
3574,8386,12000,1324,5,5,7,34000,34000,269,5,60,60,18,412,0,10
3575,8386,12000,1324,5,5,7,34000,34000,269,5,60,60,18,412,0,0
3576,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3577,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3578,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3579,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3580,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3581,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3582,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3583,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3584,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3585,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3586,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3587,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3588,8386,12000,1324,5,5,6,34000,34000,269,5,60,60,18,412,0,0
3589,8386,12000,1324,5,5,6,34000,34000,249,5,60,60,18,412,0,11
3590,8386,12000,1324,5,5,6,34000,34000,249,5,60,60,18,412,0,0
3591,8386,12000,1324,5,5,6,34000,34000,249,5,60,60,18,412,0,0
3592,8386,12000,1324,5,5,5,34000,34000,249,5,60,60,18,412,0,0
3593,8386,12000,1324,5,5,5,34000,34000,249,5,60,60,18,412,0,0
3594,8386,12000,1324,5,5,5,34000,34000,249,5,60,60,18,412,0,0
3595,8386,12000,1324,5,5,5,34000,34000,249,5,60,60,18,412,0,0
3596,8386,12000,1324,5,4,5,34000,34000,249,5,60,60,18,412,0,0
3597,8386,12000,349,5,4,5,34000,34000,249,5,60,60,18,412,13,0
3598,8386,12000,349,5,4,5,34000,34000,249,5,60,60,18,412,0,0
3599,8386,12000,349,5,4,5,34000,34000,249,5,60,60,18,412,0,0
3600,8386,12000,409,5,4,5,34000,34000,309,5,60,60,18,412,0,0
3601,8386,12000,409,5,4,5,34000,34000,309,5,60,60,18,412,0,0
3602,8386,12000,409,5,4,5,34000,34000,309,5,60,60,18,412,0,0
3603,8386,12000,409,5,4,5,34000,34000,309,5,60,60,18,412,0,0
3604,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3605,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3606,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3607,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3608,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3609,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3610,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3611,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3612,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3613,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3614,8386,12000,409,5,4,3,34000,34000,309,5,60,60,18,412,0,0
3615,8386,12000,229,5,5,3,34000,34000,309,5,60,60,18,412,12,0
3616,8386,12000,229,5,5,3,34000,34000,309,5,60,60,18,412,0,0
3617,8386,12000,229,5,5,2,34000,34000,309,5,60,60,18,412,0,0
3618,8386,12000,229,5,5,2,34000,34000,309,5,60,60,18,412,0,0
3619,8386,12000,229,5,5,3,34000,34000,300,5,60,60,18,421,0,3
3620,8386,12000,229,5,5,3,34000,34000,300,5,60,60,18,421,0,0
3621,8386,12000,229,5,5,3,34000,34000,300,5,60,60,18,421,0,0
3622,8386,12000,229,5,5,2,34000,34000,300,5,60,60,18,421,0,0
3623,8386,12000,229,5,5,2,34000,34000,300,5,60,60,18,421,0,0
3624,8386,12000,229,5,5,2,34000,34000,300,5,60,60,18,421,0,0
3625,8386,12000,229,5,6,2,34000,34000,300,5,60,60,18,421,0,0
3626,8386,12000,229,5,6,2,34000,34000,300,5,60,60,18,421,0,0
3627,8386,12000,229,5,6,2,34000,34000,300,5,60,60,18,421,0,0
3628,8386,12000,229,5,6,2,34000,34000,300,5,60,60,18,421,0,0
3629,8386,12000,229,5,6,2,34000,34000,300,5,60,60,18,421,0,0
3630,8386,12000,289,5,6,2,34000,34000,359,5,60,60,18,421,0,0
3631,8386,12000,289,5,6,2,34000,34000,359,5,60,60,18,421,0,0
3632,8386,12000,289,5,6,2,34000,34000,359,5,60,60,18,421,0,0
3633,8386,12000,289,5,6,2,34000,34000,359,5,60,60,18,421,0,0
3634,8386,12000,289,5,6,2,34000,34000,359,5,60,60,18,421,0,0
3635,8386,12000,289,5,7,2,34000,34000,359,5,60,60,18,421,0,0
3636,8386,12000,289,5,7,2,34000,34000,359,5,60,60,18,421,0,0
3637,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3638,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3639,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3640,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3641,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3642,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3643,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3644,8286,12000,289,5,4,2,33900,34000,359,5,60,60,18,421,0,0
3645,8286,12000,1789,5,5,2,33900,34000,359,5,60,60,18,421,0,0
3646,8286,12000,1789,5,5,2,33900,34000,359,5,60,60,18,421,0,0
3647,8286,12000,1789,5,5,2,33900,34000,359,5,60,60,18,421,0,0
3648,8286,12000,1789,5,5,2,33900,34000,359,5,60,60,18,421,0,0
3649,8286,12000,1789,5,5,2,33900,34000,359,5,60,60,18,421,0,0
3650,8286,12000,1789,5,5,2,33900,34000,359,5,60,60,18,421,0,0
3651,8286,12000,1789,5,5,2,33900,34000,359,5,60,60,18,421,0,0
3652,8286,12000,112,6,5,2,33900,34000,359,5,252,60,18,421,9,0
3653,8286,12000,112,6,5,2,33900,34000,359,5,252,60,18,421,0,0
3654,8286,12000,112,6,5,2,33900,34000,359,5,252,60,18,421,0,0
3655,8286,12000,112,6,6,2,33900,34000,359,5,252,60,18,421,0,0
3656,8286,12000,112,6,6,2,33900,34000,359,5,252,60,18,421,0,0
3657,8286,12000,112,6,6,2,33900,34000,359,5,252,60,18,421,0,0
3658,8286,12000,112,6,6,2,33900,34000,359,5,252,60,18,421,0,0
3659,8286,12000,112,6,6,2,33900,34000,359,5,252,60,18,421,0,0
3660,8286,12000,365,6,6,2,33900,34000,419,5,252,60,18,421,0,0
3661,8286,12000,365,6,6,2,33900,34000,419,5,252,60,18,421,0,0
3662,8286,12000,365,6,6,2,33900,34000,419,5,252,60,18,421,0,0
3663,8286,12000,365,6,6,2,33900,34000,419,5,252,60,18,421,0,0
3664,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,6
3665,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3666,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3667,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3668,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3669,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3670,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3671,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3672,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3673,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3674,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3675,8286,12000,365,6,6,3,33900,34000,81,5,252,60,18,759,0,0
3676,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3677,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3678,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3679,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3680,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3681,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3682,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3683,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3684,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3685,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3686,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3687,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3688,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3689,8286,12000,365,6,5,3,33900,34000,81,5,252,60,18,759,0,0
3690,8286,12000,617,6,5,3,33900,34000,141,5,252,60,18,759,0,0
3691,8286,12000,617,6,5,3,33900,34000,141,5,252,60,18,759,0,0
3692,8286,12000,617,6,5,3,33900,34000,141,5,252,60,18,759,0,0
3693,8286,12000,617,6,5,3,33900,34000,141,5,252,60,18,759,0,0
3694,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,5
3695,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3696,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3697,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3698,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3699,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3700,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3701,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3702,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3703,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3704,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3705,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3706,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3707,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3708,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3709,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3710,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3711,8286,12000,617,6,5,4,33900,34000,60,5,252,60,18,840,0,0
3712,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3713,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3714,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3715,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3716,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3717,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3718,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3719,8286,12000,617,6,5,3,33900,34000,60,5,252,60,18,840,0,0
3720,8286,12000,870,6,5,3,33900,34000,120,5,252,60,18,840,0,0
3721,8286,12000,870,6,5,3,33900,34000,120,5,252,60,18,840,0,0
3722,8286,12000,870,6,5,3,33900,34000,120,5,252,60,18,840,0,0
3723,8286,12000,870,6,5,3,33900,34000,120,5,252,60,18,840,0,0
3724,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,3
3725,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3726,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3727,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3728,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3729,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3730,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3731,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3732,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3733,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3734,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3735,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3736,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3737,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3738,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3739,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3740,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3741,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3742,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3743,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3744,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3745,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3746,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3747,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3748,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3749,8286,12000,870,6,5,4,33900,34000,111,5,252,60,18,849,0,0
3750,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3751,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3752,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3753,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3754,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3755,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3756,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3757,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3758,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3759,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3760,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3761,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3762,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3763,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3764,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3765,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3766,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3767,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3768,8286,12000,1122,6,5,4,33900,34000,171,5,252,60,18,849,0,0
3769,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,5
3770,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3771,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3772,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3773,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3774,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3775,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3776,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3777,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3778,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3779,8286,12000,1122,6,5,5,33900,34000,90,5,252,60,18,930,0,0
3780,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3781,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3782,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3783,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3784,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3785,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3786,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3787,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3788,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3789,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3790,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3791,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3792,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3793,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3794,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3795,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3796,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3797,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3798,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3799,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3800,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3801,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3802,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3803,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3804,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3805,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3806,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3807,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3808,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3809,8286,12000,1375,6,5,5,33900,34000,150,5,252,60,18,930,0,0
3810,8286,12000,1627,6,5,5,33900,34000,210,5,252,60,18,930,0,0
3811,8286,12000,1627,6,5,5,33900,34000,210,5,252,60,18,930,0,0
3812,8286,12000,1627,6,5,5,33900,34000,210,5,252,60,18,930,0,0
3813,8286,12000,1627,6,5,4,33900,34000,210,5,252,60,18,930,0,0
3814,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,12
3815,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3816,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3817,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3818,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3819,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3820,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3821,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3822,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3823,8286,12000,1627,6,5,5,33900,34000,30,5,252,60,18,930,0,0
3824,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3825,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3826,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3827,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3828,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3829,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3830,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3831,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3832,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3833,8286,12000,1627,6,5,6,33900,34000,30,5,252,60,18,930,0,0
3834,8286,12000,1627,6,5,7,33900,34000,30,5,252,60,18,930,0,0
3835,8286,12000,1627,6,5,7,33900,34000,30,5,252,60,18,930,0,0
3836,8286,12000,1627,6,5,7,33900,34000,30,5,252,60,18,930,0,0
3837,8286,12000,1627,6,5,7,33900,34000,30,5,252,60,18,930,0,0
3838,8286,12000,1627,6,5,7,33900,34000,30,5,252,60,18,930,0,0
3839,8286,12000,1627,6,5,7,33900,34000,30,5,252,60,18,930,0,0
3840,8286,12000,1880,6,5,7,33900,34000,90,5,252,60,18,930,0,0
3841,8286,12000,1880,6,5,7,33900,34000,90,5,252,60,18,930,0,0
3842,8286,12000,1880,6,5,7,33900,34000,90,5,252,60,18,930,0,0
3843,8286,12000,1880,6,5,7,33900,34000,90,5,252,60,18,930,0,0
3844,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3845,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3846,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3847,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3848,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3849,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3850,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3851,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3852,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3853,8286,12000,1880,6,5,8,33900,34000,90,5,252,60,18,930,0,0
3854,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3855,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3856,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3857,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3858,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3859,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3860,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3861,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3862,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3863,8286,12000,1880,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3864,8286,12000,1860,6,5,9,33900,34000,90,5,252,60,18,930,11,0
3865,8286,12000,1860,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3866,8286,12000,1860,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3867,8286,12000,1860,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3868,8286,12000,1860,6,5,9,33900,34000,90,5,252,60,18,930,0,0
3869,8286,12000,1860,6,4,9,33900,34000,90,5,252,60,18,930,0,0
3870,8286,12000,2112,6,4,9,33900,34000,149,5,252,60,18,930,0,0
3871,8286,12000,2112,6,4,9,33900,34000,149,5,252,60,18,930,0,0
3872,8286,12000,2112,6,4,9,33900,34000,149,5,252,60,18,930,0,0
3873,8286,12000,2112,6,4,9,33900,34000,149,5,252,60,18,930,0,0
3874,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,3
3875,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3876,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3877,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3878,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3879,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3880,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3881,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3882,8286,12000,2112,6,4,10,33900,34000,140,5,252,60,18,939,0,0
3883,8286,12000,1932,6,5,10,33900,34000,140,5,252,60,18,939,12,0
3884,8286,12000,1932,6,5,10,33900,34000,140,5,252,60,18,939,0,0
3885,8286,12000,1932,6,5,10,33900,34000,140,5,252,60,18,939,0,0
3886,8286,12000,1932,6,5,10,33900,34000,140,5,252,60,18,939,0,0
3887,8286,12000,1932,6,5,10,33900,34000,140,5,252,60,18,939,0,0
3888,8286,12000,1932,6,5,10,33900,34000,140,5,252,60,18,939,0,0
3889,8286,12000,1932,6,5,11,33900,34000,59,5,252,60,18,1020,0,5
3890,8286,12000,1932,6,5,11,33900,34000,59,5,252,60,18,1020,0,0
3891,8286,12000,1932,6,5,11,33900,34000,59,5,252,60,18,1020,0,0
3892,8286,12000,1932,6,5,11,33900,34000,59,5,252,60,18,1020,0,0
3893,8286,12000,1932,6,6,11,33900,34000,59,5,252,60,18,1020,0,0
3894,8286,12000,1932,6,6,11,33900,34000,59,5,252,60,18,1020,0,0
3895,8286,12000,1932,6,6,11,33900,34000,59,5,252,60,18,1020,0,0
3896,8286,12000,1932,6,6,11,33900,34000,59,5,252,60,18,1020,0,0
3897,8286,12000,1932,6,6,11,33900,34000,59,5,252,60,18,1020,0,0
3898,8286,12000,1932,6,6,11,33900,34000,59,5,252,60,18,1020,0,0
3899,8286,12000,1932,6,6,11,33900,34000,59,5,252,60,18,1020,0,0
3900,8286,12000,2185,6,6,11,33900,34000,119,5,252,60,18,1020,0,0
3901,8286,12000,2185,6,6,11,33900,34000,119,5,252,60,18,1020,0,0
3902,8286,12000,2185,6,6,11,33900,34000,119,5,252,60,18,1020,0,0
3903,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,5
3904,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3905,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3906,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3907,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3908,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3909,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3910,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3911,8286,12000,2185,6,7,12,33900,34000,38,5,252,60,18,1101,0,0
3912,8186,12000,2185,6,7,11,33800,34000,38,5,252,60,18,1101,0,0
3913,8186,12000,2185,6,8,11,33800,34000,38,5,252,60,18,1101,0,0
3914,8186,12000,2185,6,8,11,33800,34000,38,5,252,60,18,1101,0,0
3915,8186,12000,2185,6,8,11,33800,34000,38,5,252,60,18,1101,0,0
3916,8186,12000,2185,6,8,11,33800,34000,38,5,252,60,18,1101,0,0
3917,8186,12000,2185,6,8,11,33800,34000,38,5,252,60,18,1101,0,0
