attacker_team,tier,attacker_unit,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,attacker_hp,attacker_max_hp,deepest_progress,first_castle_hit_tick,peak_blockers,attacker_died_tick,spend_at_attacker_death
Yellow,5,jig,Yellow,minnow,180,1,castle_destroyed,5225,174.17,False,30,29,60,82,205,1.0000,116,1,-1,0
Yellow,5,jig,Yellow,minnow,240,1,castle_destroyed,5134,171.13,False,22,22,44,109,205,1.0000,116,1,-1,0
Yellow,6,bub,Yellow,minnow,0,1,castle_destroyed,5244,174.80,False,0,0,0,1331,1331,1.0000,426,0,-1,0
Yellow,6,bub,Yellow,minnow,1,1,attacker_killed,209,6.97,False,209,72,418,0,1331,0.2659,-1,185,209,418
Yellow,6,bub,Yellow,minnow,2,1,attacker_killed,299,9.97,False,150,70,300,0,1331,0.2682,-1,95,299,300
Yellow,6,bub,Yellow,minnow,3,1,attacker_killed,354,11.80,False,118,52,236,0,1331,0.2682,-1,67,354,236
Yellow,6,bub,Yellow,minnow,5,1,attacker_killed,456,15.20,False,92,55,184,0,1331,0.2729,-1,42,456,184
Yellow,6,bub,Yellow,minnow,10,1,attacker_killed,893,29.77,False,90,74,180,0,1331,0.2912,-1,19,893,180
Yellow,6,bub,Yellow,minnow,15,1,attacker_killed,1257,41.90,False,84,74,168,0,1331,0.4306,-1,14,1257,168
Yellow,6,bub,Yellow,minnow,20,1,attacker_killed,1588,52.93,False,80,74,160,0,1331,0.5441,-1,9,1588,160
Yellow,6,bub,Yellow,minnow,30,1,attacker_killed,2126,70.87,False,71,68,142,0,1331,0.7129,-1,6,2126,142
Yellow,6,bub,Yellow,minnow,45,1,attacker_killed,3541,118.03,False,79,78,158,0,1331,1.0000,-1,4,3541,158
Yellow,6,bub,Yellow,minnow,60,1,attacker_killed,4531,151.03,False,76,75,152,0,1331,1.0000,-1,3,4531,152
Yellow,6,bub,Yellow,minnow,90,1,attacker_killed,6947,231.57,False,78,77,156,0,1331,1.0000,625,2,6947,156
Yellow,6,bub,Yellow,minnow,120,1,attacker_killed,9186,306.20,False,77,76,154,0,1331,1.0000,458,1,9186,154
Yellow,6,bub,Yellow,minnow,180,1,castle_destroyed,8744,291.47,False,49,49,98,431,1331,1.0000,457,1,-1,0
Yellow,6,bub,Yellow,minnow,240,1,castle_destroyed,7389,246.30,False,31,31,62,785,1331,1.0000,428,1,-1,0
Yellow,7,deus,Yellow,minnow,0,1,castle_destroyed,930,31.00,False,0,0,0,7260,7260,1.0000,426,0,-1,0
Yellow,7,deus,Yellow,minnow,1,1,attacker_killed,1697,56.57,False,1697,1542,3394,0,7260,0.2659,-1,229,1697,3394
Yellow,7,deus,Yellow,minnow,2,1,attacker_killed,1900,63.33,False,950,874,1900,0,7260,0.2682,-1,117,1900,1900
Yellow,7,deus,Yellow,minnow,3,1,attacker_killed,2477,82.57,False,826,766,1652,0,7260,0.2706,-1,68,2477,1652
Yellow,7,deus,Yellow,minnow,5,1,attacker_killed,3549,118.30,False,710,683,1420,0,7260,0.2753,-1,35,3549,1420
Yellow,7,deus,Yellow,minnow,10,1,attacker_killed,5880,196.00,False,588,585,1176,0,7260,0.8188,-1,17,5880,1176
Yellow,7,deus,Yellow,minnow,15,1,attacker_killed,10037,334.57,False,670,668,1340,0,7260,1.0000,-1,10,10037,1340
Yellow,7,deus,Yellow,minnow,20,1,attacker_killed,11898,396.60,False,595,592,1190,0,7260,1.0000,-1,8,11898,1190
Yellow,7,deus,Yellow,minnow,30,1,attacker_killed,19729,657.63,True,658,656,1316,0,7260,1.0000,-1,5,19729,1316
Yellow,7,deus,Yellow,minnow,45,1,castle_destroyed,9863,328.77,False,220,219,440,4893,7260,1.0000,1359,3,-1,0
Yellow,7,deus,Yellow,minnow,60,1,castle_destroyed,2164,72.13,False,37,36,74,6957,7260,1.0000,473,2,-1,0
Yellow,7,deus,Yellow,minnow,90,1,castle_destroyed,1355,45.17,False,16,15,32,7161,7260,1.0000,431,2,-1,0
Yellow,7,deus,Yellow,minnow,120,1,castle_destroyed,1186,39.53,False,10,10,20,7191,7260,1.0000,430,1,-1,0
Yellow,7,deus,Yellow,minnow,180,1,castle_destroyed,1059,35.30,False,6,6,12,7218,7260,1.0000,429,1,-1,0
Yellow,7,deus,Yellow,minnow,240,1,castle_destroyed,1058,35.27,False,5,5,10,7224,7260,1.0000,428,1,-1,0
Yellow,8,lyon,Yellow,minnow,0,1,castle_destroyed,1001,33.37,False,0,0,0,57219,57219,1.0000,851,0,-1,0
Yellow,8,lyon,Yellow,minnow,1,1,attacker_killed,1865,62.17,False,1865,1651,3730,0,57219,0.1518,-1,278,1865,3730
Yellow,8,lyon,Yellow,minnow,2,1,attacker_killed,3540,118.00,False,1770,1651,3540,0,57219,0.1553,-1,139,3540,3540
Yellow,8,lyon,Yellow,minnow,3,1,attacker_killed,5203,173.43,False,1735,1651,3470,0,57219,0.1624,-1,92,5203,3470
Yellow,8,lyon,Yellow,minnow,5,1,attacker_killed,8485,282.83,False,1697,1651,3394,0,57219,0.1765,-1,55,8485,3394
Yellow,8,lyon,Yellow,minnow,10,1,attacker_killed,16305,543.50,False,1631,1606,3262,0,57219,0.2118,-1,27,16305,3262
Yellow,8,lyon,Yellow,minnow,15,1,attacker_killed,23567,785.57,True,1572,1561,3144,0,57219,0.2471,-1,18,23567,3144
Yellow,8,lyon,Yellow,minnow,20,1,attacker_killed,35213,1173.77,True,1761,1754,3522,0,57219,1.0000,-1,14,35213,3522
Yellow,8,lyon,Yellow,minnow,30,1,survived_horizon,36000,1200.00,True,1200,1196,2400,9570,57219,0.3529,-1,9,-1,0
Yellow,8,lyon,Yellow,minnow,45,1,survived_horizon,36000,1200.00,True,800,800,1600,32067,57219,1.0000,-1,6,-1,0
Yellow,8,lyon,Yellow,minnow,60,1,survived_horizon,36000,1200.00,True,600,600,1200,40215,57219,1.0000,-1,5,-1,0
Yellow,8,lyon,Yellow,minnow,90,1,survived_horizon,36000,1200.00,True,400,400,800,46095,57219,1.0000,-1,3,-1,0
Yellow,8,lyon,Yellow,minnow,120,1,survived_horizon,36000,1200.00,True,300,300,600,48930,57219,1.0000,-1,2,-1,0
Yellow,8,lyon,Yellow,minnow,180,1,castle_destroyed,1798,59.93,False,10,10,20,57030,57219,1.0000,898,1,-1,0
Yellow,8,lyon,Yellow,minnow,240,1,castle_destroyed,1198,39.93,False,5,5,10,57171,57219,1.0000,898,1,-1,0
