tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,p2money,p2inv,p1income,p2income,p1spent,p2spent
3813,1200,2000,3007,6,39,33,866,112.1,549,critical,24,0,0,4,5,0,0,0,2415,6,252,252,216,768
3816,1200,2000,3004,6,40,33,866,112.1,549,critical,24,0,0,4,5,0,0,0,2415,6,252,252,219,768
3819,1200,2000,3004,6,38,32,852,107.4,546,critical,23,0,0,4,5,0,0,0,2397,6,252,252,219,786
3822,1200,2000,3001,6,39,33,880,116.8,549,critical,24,0,0,4,5,0,0,0,2394,6,252,252,222,789
3825,1200,2000,3001,6,39,33,1066,114.4,549,critical,24,0,0,4,5,0,0,0,2394,6,252,252,222,789
3828,1200,2000,2998,6,40,33,1052,109.7,549,critical,24,0,0,4,5,0,0,0,2391,6,252,252,225,792
3831,1200,2000,2995,6,38,33,1052,109.7,549,critical,24,0,0,4,5,0,0,0,2391,6,252,252,228,792
3834,1200,2000,2995,6,38,34,1066,114.4,552,critical,25,0,0,4,5,0,0,0,2388,6,252,252,228,795
3837,1200,2000,2812,6,39,34,1166,115.6,630,critical,24,0,0,4,6,0,0,0,2208,6,252,252,231,795
3840,1200,2000,3064,6,39,35,1255,125.2,648,critical,24,0,0,5,6,0,0,0,2442,6,252,252,231,813
3843,1200,2000,3061,6,40,35,1241,120.6,648,critical,24,0,0,5,6,0,0,0,2439,6,252,252,234,816
3846,1200,2000,3058,6,41,33,852,107.4,627,critical,23,0,0,4,6,0,0,0,2439,6,252,252,237,816
3849,1200,2000,3058,6,42,35,952,108.6,711,critical,24,0,0,4,7,0,0,0,2436,6,252,252,237,819
3852,1200,2000,3055,6,43,36,980,117.9,714,critical,25,0,0,4,7,0,0,0,2433,6,252,252,240,822
3855,1200,2000,3055,6,43,36,994,122.6,714,critical,25,0,0,4,7,0,0,0,2433,6,252,252,240,822
3858,1200,2000,2077,6,45,38,1169,128.7,813,critical,25,0,0,5,8,0,0,0,1440,6,252,252,243,840
3861,1200,2000,2074,6,46,38,1183,133.4,813,critical,25,0,0,5,8,0,0,0,1440,6,252,252,246,840
3864,1200,2000,2074,6,46,39,1258,138.4,831,critical,25,0,0,6,8,0,0,0,1422,6,252,252,246,858
3867,1200,2000,2071,6,47,39,1344,134.9,909,critical,24,0,0,6,9,0,0,0,1419,6,252,252,249,861
3870,1200,2000,2324,6,46,39,1330,130.2,909,critical,24,0,0,6,9,0,0,0,1672,6,252,252,249,861
3873,1200,2000,2321,6,46,40,1377,125.9,927,critical,24,0,0,7,9,0,0,0,1654,6,252,252,252,879
3876,1200,2000,2318,6,45,40,1691,134.0,927,critical,24,0,0,7,9,0,0,0,1654,6,252,252,255,879
3879,1200,2000,2318,6,45,40,1655,129.8,975,critical,25,0,0,5,10,0,0,0,1651,6,252,252,255,882
3882,1200,2000,2315,6,46,41,1655,129.8,978,critical,26,0,0,5,10,0,0,0,1648,6,252,252,258,885
3885,1200,2000,2315,6,42,41,1655,129.8,978,critical,26,0,0,5,10,0,0,0,1648,6,252,252,258,885
3888,1200,2000,2312,6,43,42,1669,134.5,981,critical,27,0,0,5,10,0,0,0,1645,6,252,252,261,888
3891,1200,2000,2309,6,44,42,1669,134.5,981,critical,27,0,0,5,10,0,0,0,1645,6,252,252,264,888
3894,1200,2000,2309,6,42,43,1744,139.5,999,critical,27,0,0,6,10,0,0,0,1627,6,252,252,264,906
3897,1200,2000,2306,6,43,44,1758,144.2,1002,critical,28,0,0,6,10,0,0,0,1624,6,252,252,267,909
3900,1200,2000,2558,6,41,43,1758,144.2,999,critical,27,0,0,6,10,0,0,0,1876,6,252,252,267,909
3903,1200,2000,2555,6,41,44,1772,148.8,1002,critical,28,0,0,6,10,0,0,0,1873,6,252,252,270,912
3906,9600,12000,4035,6,40,44,1800,158.2,1002,critical,28,0,0,6,10,0,0,0,3373,6,252,252,270,912
3909,9600,12000,4035,6,39,45,1847,153.8,1020,critical,28,0,0,7,10,0,0,0,3355,6,252,252,270,930
3912,9600,12000,4035,6,38,46,1833,149.2,1023,wait,29,0,0,7,10,0,0,0,3352,6,252,252,270,933
3915,9600,12000,4035,6,37,46,1847,153.8,1023,wait,29,0,0,7,10,0,0,0,3352,6,252,252,270,933
3918,9600,12000,4035,6,36,47,1861,158.5,1026,wait,30,0,0,7,10,0,0,0,3349,6,252,252,270,936
3921,9600,12000,4035,6,34,45,1758,144.2,1005,wait,29,0,0,6,10,0,0,0,3349,6,252,252,270,936
3924,9600,12000,4035,6,33,46,1772,148.8,1008,wait,30,0,0,6,10,0,0,0,3346,6,252,252,270,939
3927,9600,12000,4035,6,31,47,1847,153.8,1026,wait,30,0,0,7,10,0,0,0,3328,6,252,252,270,957
3930,9600,12000,4288,6,31,45,1111,141.6,990,wait,30,0,0,5,10,0,0,0,3581,6,252,252,270,957
3933,9600,12000,4288,6,31,46,1111,141.6,993,wait,31,0,0,5,10,0,0,0,3578,6,252,252,270,960
3936,9600,12000,4288,6,31,46,1111,141.6,993,wait,31,0,0,5,10,0,0,0,3578,6,252,252,270,960
3939,9600,12000,4288,6,30,46,936,135.4,978,wait,32,0,0,4,10,0,0,0,3575,6,252,252,270,963
3942,9600,12000,4288,6,30,47,978,149.4,981,wait,33,0,0,4,10,0,0,0,3572,6,252,252,270,966
3945,9600,12000,4288,6,30,46,964,144.8,978,wait,32,0,0,4,10,0,0,0,3572,6,252,252,270,966
3948,9600,12000,4288,6,29,46,864,143.6,978,wait,32,0,0,4,10,0,0,0,3554,6,252,252,270,984
3951,9600,12000,4288,6,29,46,864,143.6,978,wait,32,0,0,4,10,0,0,0,3554,6,252,252,270,984
3954,9600,12000,4288,6,28,47,850,139.0,981,wait,33,0,0,4,10,0,0,0,3551,6,252,252,270,987
3957,9600,12000,4288,6,27,48,850,139.0,984,wait,34,0,0,4,10,0,0,0,3548,6,252,252,270,990
3960,9600,12000,4540,6,27,47,1336,140.0,981,wait,33,0,0,4,10,0,0,0,3800,6,252,252,270,990
3963,9600,12000,4540,6,27,48,1350,144.7,984,wait,34,0,0,4,10,0,0,0,3797,6,252,252,270,993
3966,9600,12000,4540,6,25,48,1364,149.4,984,wait,34,0,0,4,10,0,0,0,3797,6,252,252,270,993
3969,9600,12000,4540,6,24,45,1222,134.2,975,wait,31,0,0,4,10,0,0,0,3779,6,252,252,270,1011
3972,9600,12000,4540,6,24,46,1350,144.7,978,wait,32,0,0,4,10,0,0,0,3776,6,252,252,270,1014
3975,9600,12000,4540,6,24,44,1336,140.0,972,wait,30,0,0,4,10,0,0,0,3776,6,252,252,270,1014
3978,9600,12000,4540,6,23,44,1275,139.7,957,wait,31,0,0,3,10,0,0,0,3773,6,252,252,270,1017
3981,9600,12000,4540,6,23,44,1361,136.2,957,wait,31,0,0,3,10,0,0,0,3773,6,252,252,270,1017
3984,9600,12000,4540,6,23,44,1408,131.9,972,wait,30,0,0,4,10,0,0,0,3755,6,252,252,270,1035
3987,9600,12000,4540,6,23,45,1464,150.5,975,wait,31,0,0,4,10,0,0,0,3752,6,252,252,270,1038
3990,9600,12000,4793,6,22,45,1578,156.3,975,wait,31,0,0,4,10,0,0,0,4005,6,252,252,270,1038
3993,9600,12000,4793,6,20,45,1578,156.3,975,wait,31,0,0,4,10,0,0,0,4002,6,252,252,270,1041
3996,9600,12000,4793,6,17,44,1550,147.0,972,wait,30,0,0,4,10,0,0,0,4002,6,252,252,270,1041
3999,9600,12000,4793,6,17,39,889,139.8,552,wait,31,0,0,3,5,0,0,0,3999,6,252,252,270,1044
4002,9600,12000,4793,6,17,37,1008,127.3,561,wait,28,0,0,4,5,0,0,0,3981,6,252,252,270,1062
4005,9600,12000,4793,6,17,37,1036,136.6,561,wait,28,0,0,4,5,0,0,0,3981,6,252,252,270,1062
4008,9600,12000,4793,6,17,37,1036,136.6,561,wait,28,0,0,4,5,0,0,0,3978,6,252,252,270,1065
4011,9600,12000,4793,6,17,36,1022,131.9,558,wait,27,0,0,4,5,0,0,0,3978,6,252,252,270,1065
4014,9600,12000,4793,6,17,37,936,135.4,561,wait,28,0,0,4,5,0,0,0,3975,6,252,252,270,1068
4017,9600,12000,4793,6,17,38,936,135.4,564,wait,29,0,0,4,5,0,0,0,3972,6,252,252,270,1071
4020,9600,12000,5045,6,17,38,922,130.8,564,wait,29,0,0,4,5,0,0,0,4224,6,252,252,270,1071
4023,9600,12000,5045,6,13,39,983,131.1,582,wait,29,0,0,5,5,0,0,0,4206,6,252,252,270,1089
4026,9600,12000,5045,6,13,37,941,117.1,576,wait,27,0,0,5,5,0,0,0,4206,6,252,252,270,1089
4029,9600,12000,5045,6,12,38,955,121.8,579,wait,28,0,0,5,5,0,0,0,4203,6,252,252,270,1092
4032,9600,12000,5045,6,12,38,1069,127.6,579,wait,28,0,0,5,5,0,0,0,4200,6,252,252,270,1095
4035,9600,12000,5045,6,9,38,1083,132.3,579,wait,28,0,0,5,5,0,0,0,4200,6,252,252,270,1095
4038,9600,12000,5045,6,9,38,1069,127.6,579,wait,28,0,0,5,5,0,0,0,4197,6,252,252,270,1098
4041,9600,12000,5045,6,7,38,1069,127.6,579,wait,28,0,0,5,5,0,0,0,4197,6,252,252,270,1098
4044,9600,12000,5045,6,7,39,1144,132.6,597,wait,28,0,0,6,5,0,0,0,4179,6,252,252,270,1116
4047,9600,12000,5045,6,7,40,1272,143.1,600,wait,29,0,0,6,5,0,0,0,4176,6,252,252,270,1119
4050,9600,12000,5298,6,6,40,1314,157.1,600,wait,29,0,0,6,5,0,0,0,4429,6,252,252,270,1119
4053,9600,12000,5298,6,6,41,1300,152.4,603,wait,30,0,0,6,5,0,0,0,4426,6,252,252,270,1122
4056,9600,12000,5298,6,5,41,1314,157.1,603,wait,30,0,0,6,5,0,0,0,4426,6,252,252,270,1122
4059,9600,12000,5298,6,5,42,1389,162.1,621,wait,30,0,0,7,5,0,0,0,4408,6,252,252,270,1140
4062,9600,12000,5278,6,5,43,1417,171.4,624,wait,31,0,0,7,5,0,0,0,4405,6,252,252,270,1143
4065,9600,12000,5278,6,4,43,1417,171.4,624,wait,31,0,0,7,5,0,0,0,4405,6,252,252,270,1143
4068,9600,12000,5278,6,3,44,1431,176.1,627,wait,32,0,0,7,5,0,0,0,4402,6,252,252,270,1146
4071,9600,12000,5278,6,2,44,1445,180.7,627,wait,32,0,0,7,5,0,0,0,4402,6,252,252,270,1146
4074,9600,12000,5278,6,1,45,1459,185.4,630,wait,33,0,0,7,5,0,0,0,4399,6,252,252,270,1149
4077,9600,12000,5278,6,1,46,1534,190.4,648,wait,33,0,0,8,5,0,0,0,4381,6,252,252,270,1167
4080,9600,12000,5530,6,1,46,1534,190.4,648,wait,33,0,0,8,5,0,0,0,4633,6,252,252,270,1167
4083,9600,12000,5350,6,1,45,1423,181.2,678,wait,34,0,0,5,6,0,0,0,4450,6,252,252,270,1170
4086,9600,12000,5350,6,1,45,1451,190.6,678,wait,34,0,0,5,6,0,0,0,4450,6,252,252,270,1170
4089,9600,12000,5350,6,1,46,1465,195.2,681,wait,35,0,0,5,6,0,0,0,4447,6,252,252,270,1173
4092,9600,12000,5350,6,2,48,1579,201.0,765,wait,36,0,0,5,7,0,0,0,4444,6,252,252,270,1176
4095,9600,12000,5350,6,2,48,1579,201.0,765,wait,36,0,0,5,7,0,0,0,4444,6,252,252,270,1176
4098,9600,12000,5012,6,3,49,1654,206.0,783,wipe,36,0,0,6,7,0,0,0,4426,6,252,252,608,1194
4101,9600,12000,5012,6,3,49,1654,206.0,783,wait,36,0,0,6,7,0,0,0,4426,6,252,252,608,1194
4104,9600,12000,5012,6,4,51,1768,211.9,867,wait,37,0,0,6,8,0,0,0,4423,6,252,252,608,1197
4107,9600,12000,5012,6,4,52,1782,216.5,870,wait,38,0,0,6,8,0,0,0,4420,6,252,252,608,1200
4110,9500,12000,5265,6,4,51,1307,206.9,852,wait,38,0,0,5,8,0,0,0,4673,6,252,252,608,1200
4113,9500,12000,5265,6,5,53,1482,213.1,951,wait,38,0,0,6,9,0,0,0,4655,6,252,252,608,1218
4116,9500,12000,5265,6,5,53,1482,213.1,951,wait,38,0,0,6,9,0,0,0,4655,6,252,252,608,1218
4119,9500,12000,5265,6,5,54,1496,217.7,954,wait,39,0,0,6,9,0,0,0,4652,6,252,252,608,1221
4122,9500,12000,5265,6,6,56,1610,223.6,1038,wait,40,0,0,6,10,0,0,0,4649,6,252,252,608,1224
4125,9500,12000,5265,6,6,56,1610,223.6,1038,wait,40,0,0,6,10,0,0,0,4649,6,252,252,608,1224
4128,9500,12000,5265,6,6,57,1624,228.2,1041,wait,41,0,0,6,10,0,0,0,4646,6,252,252,608,1227
4131,9500,12000,5265,6,6,57,1624,228.2,1041,wait,41,0,0,6,10,0,0,0,4646,6,252,252,608,1227
4134,9500,12000,5265,6,6,58,1699,233.2,1059,wait,41,0,0,7,10,0,0,0,4628,6,252,252,608,1245
4137,9500,12000,5265,6,6,58,1638,232.9,1044,wait,42,0,0,6,10,0,0,0,4625,6,252,252,608,1248
4140,9500,12000,5517,6,6,58,2038,237.5,1044,wait,42,0,0,6,10,0,0,0,4877,6,252,252,608,1248
4143,9500,12000,5514,6,7,59,2052,242.2,1047,critical,43,0,0,6,10,0,0,0,4874,6,252,252,611,1251
4146,9500,12000,5514,6,7,58,1938,236.3,1044,wait,42,0,0,6,10,0,0,0,4874,6,252,252,611,1251
4149,9500,12000,5514,6,7,57,1924,231.7,1041,wait,41,0,0,6,10,0,0,0,4871,6,252,252,611,1254
4152,9500,12000,5514,6,7,58,1999,236.7,1059,wait,41,0,0,7,10,0,0,0,4853,6,252,252,611,1272
4155,9500,12000,5514,6,7,57,1985,232.0,1056,wait,40,0,0,7,10,0,0,0,4853,6,252,252,611,1272
4158,9500,12000,5511,6,7,54,1796,221.2,954,critical,39,0,0,6,9,0,0,0,4850,6,252,252,614,1275
4161,9500,12000,5511,6,7,54,1796,221.2,954,wait,39,0,0,6,9,0,0,0,4850,6,252,252,614,1275
4164,9500,12000,5511,6,7,55,1810,225.9,957,wait,40,0,0,6,9,0,0,0,4847,6,252,252,614,1278
4167,9500,12000,5511,6,7,54,1624,228.2,798,wait,41,0,0,6,7,0,0,0,4844,6,252,252,614,1281
4170,9500,12000,5764,6,7,54,1624,228.2,798,wait,41,0,0,6,7,0,0,0,5097,6,252,252,614,1281
4173,9500,12000,5764,6,7,55,1699,233.2,816,wait,41,0,0,7,7,0,0,0,5079,6,252,252,614,1299
4176,9500,12000,5764,6,7,46,1526,195.6,696,wait,34,0,0,6,6,0,0,0,5079,6,252,252,614,1299
4179,9500,12000,5764,6,7,47,1540,200.2,699,wait,35,0,0,6,6,0,0,0,5076,6,252,252,614,1302
4182,9500,12000,5764,6,7,48,1554,204.9,702,wait,36,0,0,6,6,0,0,0,5073,6,252,252,614,1305
4185,9500,12000,5764,6,7,48,1554,204.9,702,wait,36,0,0,6,6,0,0,0,5073,6,252,252,614,1305
4188,9500,12000,5764,6,7,49,1587,195.9,720,wait,36,0,0,7,6,0,0,0,5055,6,252,252,614,1323
4191,9500,12000,5764,6,7,49,1587,195.9,720,wait,36,0,0,7,6,0,0,0,5055,6,252,252,614,1323
4194,9500,12000,5764,6,7,50,1601,200.6,723,wait,37,0,0,7,6,0,0,0,5052,6,252,252,614,1326
4197,9500,12000,5764,6,7,51,1615,205.2,726,wait,38,0,0,7,6,0,0,0,5049,6,252,252,614,1329
4200,9500,12000,6016,6,7,51,1615,205.2,726,wait,38,0,0,7,6,0,0,0,5301,6,252,252,614,1329
4203,9500,12000,6016,6,7,52,1615,205.2,729,wait,39,0,0,7,6,0,0,0,5298,6,252,252,614,1332
4206,9500,12000,6016,6,7,47,1484,181.6,699,wait,35,0,0,6,6,0,0,0,5298,6,252,252,614,1332
4209,9500,12000,6016,6,6,48,1559,186.6,717,wait,35,0,0,7,6,0,0,0,5280,6,252,252,614,1350
4212,9500,12000,6016,6,6,48,1559,186.6,717,wait,35,0,0,7,6,0,0,0,5277,6,252,252,614,1353
4215,9500,12000,6016,6,6,48,1559,186.6,717,wait,35,0,0,7,6,0,0,0,5277,6,252,252,614,1353
4218,9500,12000,3950,6,7,49,1573,191.2,720,wipe,36,0,0,7,6,0,0,0,5274,6,252,252,2680,1356
4221,9500,12000,3950,6,7,49,1615,205.2,720,wait,36,0,0,7,6,0,0,0,5274,6,252,252,2680,1356
4224,9500,12000,3950,6,7,50,1629,209.9,723,wait,37,0,0,7,6,0,0,0,5271,6,252,252,2680,1359
4227,9500,12000,3950,6,7,51,1704,214.9,741,wait,37,0,0,8,6,0,0,0,5253,6,252,252,2680,1377
4230,9500,12000,4203,6,6,51,1704,214.9,741,wait,37,0,0,8,6,0,0,0,5506,6,252,252,2680,1377
4233,9500,12000,4203,6,6,52,1718,219.6,744,wait,38,0,0,8,6,0,0,0,5503,6,252,252,2680,1380
4236,9500,12000,4203,6,6,52,1732,224.2,744,wait,38,0,0,8,6,0,0,0,5503,6,252,252,2680,1380
4239,9500,12000,4203,6,5,53,1746,228.9,747,wait,39,0,0,8,6,0,0,0,5500,6,252,252,2680,1383
4242,9500,12000,4203,6,5,54,1760,233.6,750,wait,40,0,0,8,6,0,0,0,5497,6,252,252,2680,1386
4245,9500,12000,4203,6,5,45,1254,201.4,459,wait,36,0,0,6,3,0,0,0,5497,6,252,252,2680,1386
4248,9500,12000,4203,6,5,46,1329,206.4,477,wait,36,0,0,7,3,0,0,0,5479,6,252,252,2680,1404
4251,9500,12000,4203,6,5,46,1273,187.8,477,wait,36,0,0,7,3,0,0,0,5479,6,252,252,2680,1404
4254,9500,12000,4203,6,5,47,1287,192.4,480,wait,37,0,0,7,3,0,0,0,5476,6,252,252,2680,1407
4257,9500,12000,4203,6,4,48,1301,197.1,483,wait,38,0,0,7,3,0,0,0,5473,6,252,252,2680,1410
4260,9500,12000,4455,6,4,46,1112,186.3,462,wait,37,0,0,6,3,0,0,0,5725,6,252,252,2680,1410
4263,9500,12000,4455,6,4,47,1187,191.3,480,wait,37,0,0,7,3,0,0,0,5707,6,252,252,2680,1428
4266,9500,12000,4455,6,4,47,1187,191.3,480,wait,37,0,0,7,3,0,0,0,5707,6,252,252,2680,1428
4269,9500,12000,4455,6,4,48,1201,196.0,483,wait,38,0,0,7,3,0,0,0,5704,6,252,252,2680,1431
4272,9500,12000,4455,6,4,49,1215,200.6,486,wait,39,0,0,7,3,0,0,0,5701,6,252,252,2680,1434
4275,9500,12000,4455,6,4,49,1215,200.6,486,wait,39,0,0,7,3,0,0,0,5701,6,252,252,2680,1434
4278,9500,12000,4455,6,4,50,1229,205.3,489,wait,40,0,0,7,3,0,0,0,5698,6,252,252,2680,1437
4281,9500,12000,4455,6,4,50,1229,205.3,489,wait,40,0,0,7,3,0,0,0,5698,6,252,252,2680,1437
4284,9500,12000,4455,6,4,51,1304,210.3,507,wait,40,0,0,8,3,0,0,0,5680,6,252,252,2680,1455
4287,9500,12000,4455,6,4,52,1374,233.6,510,wait,41,0,0,8,3,0,0,0,5677,6,252,252,2680,1458
4290,9500,12000,4708,6,4,52,1474,234.8,510,wait,41,0,0,8,3,0,0,0,5930,6,252,252,2680,1458
4293,9500,12000,4708,6,4,45,1054,199.1,459,wait,36,0,0,6,3,0,0,0,5927,6,252,252,2680,1461
4296,9500,12000,4708,6,4,45,1054,199.1,459,wait,36,0,0,6,3,0,0,0,5927,6,252,252,2680,1461
4299,9500,12000,4708,6,4,45,1054,199.1,459,wait,36,0,0,6,3,0,0,0,5907,6,252,252,2680,1461
4302,9500,12000,4708,6,4,46,1068,203.8,462,wait,37,0,0,6,3,0,0,0,5904,6,252,252,2680,1464
4305,9500,12000,4708,6,4,46,1068,203.8,462,wait,37,0,0,6,3,0,0,0,5904,6,252,252,2680,1464
4308,9500,12000,4708,6,4,47,1143,208.8,480,wait,37,0,0,7,3,0,0,0,5886,6,252,252,2680,1482
4311,9500,12000,3733,6,4,47,1143,208.8,480,wait,37,0,0,7,3,0,0,0,5886,6,252,252,2680,1482
4314,9500,12000,3733,6,4,48,1157,213.5,483,wait,38,0,0,7,3,0,0,0,4908,6,252,252,2680,1485
4317,9500,12000,3733,6,4,49,1171,218.1,486,wait,39,0,0,7,3,0,0,0,4905,6,252,252,2680,1488
4320,9500,12000,3985,6,4,49,1171,218.1,486,wait,39,0,0,7,3,0,0,0,5157,6,252,252,2680,1488
4323,9500,12000,3985,6,4,50,1185,222.8,489,wait,40,0,0,7,3,0,0,0,5154,6,252,252,2680,1491
4326,9500,12000,3805,6,4,50,1385,225.1,489,wait,40,0,0,7,3,0,0,0,5154,6,252,252,2680,1491
4329,9500,12000,3805,6,5,52,1560,231.3,588,wait,40,0,0,8,4,0,0,0,4956,6,252,252,2680,1509
4332,9500,12000,3805,6,5,53,1574,235.9,591,wait,41,0,0,8,4,0,0,0,4953,6,252,252,2680,1512
4335,9500,12000,3805,6,5,52,1560,231.3,588,wait,40,0,0,8,4,0,0,0,4953,6,252,252,2680,1512
4338,9500,12000,3724,6,7,42,1384,180.4,606,wipe,31,0,0,6,5,0,0,0,4950,6,252,252,2761,1515
4341,9500,12000,3724,6,7,42,1384,180.4,606,wait,31,0,0,6,5,0,0,0,4950,6,252,252,2761,1515
4344,9500,12000,3724,6,7,43,1459,185.4,624,wait,31,0,0,7,5,0,0,0,4932,6,252,252,2761,1533
4347,9500,12000,3724,6,8,45,1573,191.2,708,wait,32,0,0,7,6,0,0,0,4929,6,252,252,2761,1536
4350,9500,12000,3977,6,8,45,1573,191.2,708,wait,32,0,0,7,6,0,0,0,5182,6,252,252,2761,1536
4353,9500,12000,3977,6,8,46,1587,195.9,711,wait,33,0,0,7,6,0,0,0,5179,6,252,252,2761,1539
4356,9500,12000,3977,6,7,46,1587,195.9,711,wait,33,0,0,7,6,0,0,0,5179,6,252,252,2761,1539
4359,9500,12000,3977,6,8,47,1687,197.0,792,wait,33,0,0,7,7,0,0,0,5176,6,252,252,2761,1542
4362,9500,12000,5477,6,7,48,1762,202.0,810,wait,33,0,0,8,7,0,0,0,6658,6,252,252,2761,1560
4365,9500,12000,5477,6,7,48,1762,202.0,810,wait,33,0,0,8,7,0,0,0,6658,6,252,252,2761,1560
4368,9500,12000,5477,6,8,50,1876,207.9,894,wait,34,0,0,8,8,0,0,0,6655,6,252,252,2761,1563
4371,9500,12000,5477,6,8,44,1670,179.2,846,wait,30,0,0,6,8,0,0,0,6655,6,252,252,2761,1563
4374,9500,12000,5477,6,8,44,1670,179.2,846,wait,30,0,0,6,8,0,0,0,6652,6,252,252,2761,1566
4377,9500,12000,5477,6,8,45,1684,183.9,849,wait,31,0,0,6,8,0,0,0,6649,6,252,252,2761,1569
4380,9500,12000,5729,6,8,45,1684,183.9,849,wait,31,0,0,6,8,0,0,0,6901,6,252,252,2761,1569
4383,9500,12000,5729,6,8,45,1684,183.9,849,wait,31,0,0,6,8,0,0,0,6883,6,252,252,2761,1587
4386,9500,12000,5729,6,8,44,1670,179.2,846,wait,30,0,0,6,8,0,0,0,6883,6,252,252,2761,1587
4389,9500,12000,5729,6,8,45,1684,183.9,849,wait,31,0,0,6,8,0,0,0,6880,6,252,252,2761,1590
4392,9500,12000,5729,6,8,44,1470,176.9,846,wait,30,0,0,6,8,0,0,0,6877,6,252,252,2761,1593
4395,9500,12000,5729,6,8,44,1470,176.9,846,wait,30,0,0,6,8,0,0,0,6877,6,252,252,2761,1593
4398,9500,12000,5729,6,8,45,1484,181.6,849,wait,31,0,0,6,8,0,0,0,6874,6,252,252,2761,1596
4401,9500,12000,5729,6,8,44,1409,176.6,831,wait,31,0,0,5,8,0,0,0,6874,6,252,252,2761,1596
4404,9500,12000,5729,6,8,44,1470,176.9,846,wait,30,0,0,6,8,0,0,0,6856,6,252,252,2761,1614
4407,9500,12000,5709,6,8,44,1470,176.9,846,wait,30,0,0,6,8,0,0,0,6853,6,252,252,2761,1617
4410,9500,12000,5962,6,8,44,1470,176.9,846,wait,30,0,0,6,8,0,0,0,7106,6,252,252,2761,1617
4413,9500,12000,5962,6,8,45,1484,181.6,849,wait,31,0,0,6,8,0,0,0,7103,6,252,252,2761,1620
4416,9500,12000,5962,6,8,45,1484,181.6,849,wait,31,0,0,6,8,0,0,0,7103,6,252,252,2761,1620
4419,9500,12000,5962,6,8,45,1545,181.9,864,wait,30,0,0,7,8,0,0,0,7085,6,252,252,2761,1638
4422,9500,12000,5962,6,8,46,1559,186.6,867,wait,31,0,0,7,8,0,0,0,7082,6,252,252,2761,1641
4425,9500,12000,5962,6,8,46,1759,188.9,867,wait,31,0,0,7,8,0,0,0,7082,6,252,252,2761,1641
4428,9500,12000,5962,6,8,43,1656,174.5,843,wait,29,0,0,6,8,0,0,0,7079,6,252,252,2761,1644
4431,9500,12000,5962,6,8,43,1656,174.5,843,wait,29,0,0,6,8,0,0,0,7079,6,252,252,2761,1644
4434,9500,12000,5962,6,8,43,1656,174.5,843,wait,29,0,0,6,8,0,0,0,7076,6,252,252,2761,1647
4437,9500,12000,5962,6,8,44,1731,179.5,861,wait,29,0,0,7,8,0,0,0,7058,6,252,252,2761,1665
4440,9500,12000,6214,6,8,44,1731,179.5,861,wait,29,0,0,7,8,0,0,0,7310,6,252,252,2761,1665
4443,9500,12000,6214,6,8,44,1670,179.2,846,wait,30,0,0,6,8,0,0,0,7307,6,252,252,2761,1668
4446,9500,12000,6214,6,8,42,1642,169.9,840,wait,28,0,0,6,8,0,0,0,7307,6,252,252,2761,1668
4449,9500,12000,6214,6,8,43,1656,174.5,843,wait,29,0,0,6,8,0,0,0,7304,6,252,252,2761,1671
4452,9500,12000,6214,6,7,44,1670,179.2,846,wait,30,0,0,6,8,0,0,0,7301,6,252,252,2761,1674
4455,9400,12000,6214,6,6,28,591,104.8,597,wait,19,0,0,3,6,0,0,0,7301,6,252,252,2761,1674
4458,9400,12000,6214,6,6,29,666,109.8,615,watch,19,0,0,4,6,0,0,0,7283,6,252,252,2761,1692
4461,9400,12000,6214,6,6,29,666,109.8,615,watch,19,0,0,4,6,0,0,0,7283,6,252,252,2761,1692
4464,9400,12000,6214,6,6,30,680,114.5,618,watch,20,0,0,4,6,0,0,0,7280,6,252,252,2761,1695
4467,9400,12000,6214,6,6,31,694,119.1,621,watch,21,0,0,4,6,0,0,0,7277,6,252,252,2761,1698
4470,9400,12000,6467,6,6,31,694,119.1,621,watch,21,0,0,4,6,0,0,0,7530,6,252,252,2761,1698
4473,9400,12000,6467,6,6,32,769,124.1,639,watch,21,0,0,5,6,0,0,0,7512,6,252,252,2761,1716
4476,9400,12000,6467,6,6,32,769,124.1,639,watch,21,0,0,5,6,0,0,0,7512,6,252,252,2761,1716
4479,9400,12000,6467,6,6,33,783,128.8,642,watch,22,0,0,5,6,0,0,0,7509,6,252,252,2761,1719
4482,9400,12000,6467,6,6,33,797,133.5,564,watch,23,0,0,5,5,0,0,0,7506,6,252,252,2761,1722
4485,9400,12000,6467,6,6,33,1197,138.1,564,watch,23,0,0,5,5,0,0,0,7506,6,252,252,2761,1722
4488,9400,12000,6467,6,6,34,1211,142.7,567,wait,24,0,0,5,5,0,0,0,7503,6,252,252,2761,1725
4491,9400,12000,6467,6,6,34,1211,142.7,567,wait,24,0,0,5,5,0,0,0,7503,6,252,252,2761,1725
4494,9400,12000,6467,6,6,35,1286,147.7,585,wait,24,0,0,6,5,0,0,0,7485,6,252,252,2761,1743
4497,9400,12000,6467,6,6,36,1300,152.4,588,wait,25,0,0,6,5,0,0,0,7482,6,252,252,2761,1746
4500,9400,12000,6719,6,4,36,1300,152.4,588,wait,25,0,0,6,5,0,0,0,7734,6,252,252,2761,1746
4503,9400,12000,6719,6,4,37,1314,157.1,591,wait,26,0,0,6,5,0,0,0,7731,6,252,252,2761,1749
