tick,hp,maxhp,money,inv,own,enemy,p2hp,p2maxhp,p2money,p2inv,p1income,p2income,p1spent,p2spent,p1act,p2act
5199,10025,23000,11085,7,5,24,56000,56000,4110,6,750,252,2714,9016,0,0
5200,10025,23000,11085,7,5,24,56000,56000,4110,6,750,252,2714,9016,0,0
5201,10025,23000,11085,7,5,25,56000,56000,4107,6,750,252,2714,9019,0,1
5202,10025,23000,11085,7,5,25,56000,56000,4107,6,750,252,2714,9019,0,0
5203,10025,23000,11085,7,5,25,56000,56000,4107,6,750,252,2714,9019,0,0
5204,10025,23000,11085,7,5,25,56000,56000,4107,6,750,252,2714,9019,0,0
5205,10025,23000,11085,7,5,22,56000,56000,4107,6,750,252,2714,9019,0,0
5206,10025,23000,11085,7,5,23,56000,56000,4104,6,750,252,2714,9022,0,1
5207,10025,23000,11085,7,5,23,56000,56000,4104,6,750,252,2714,9022,0,0
5208,10025,23000,11085,7,5,23,56000,56000,4104,6,750,252,2714,9022,0,0
5209,10025,23000,11085,7,5,23,56000,56000,4104,6,750,252,2714,9022,0,0
5210,8525,23000,11085,7,5,8,54500,56000,4104,6,750,252,2714,9022,0,0
5211,8525,23000,11085,7,5,9,54500,56000,4101,6,750,252,2714,9025,0,1
5212,8525,23000,11085,7,5,9,54500,56000,4101,6,750,252,2714,9025,0,0
5213,8525,23000,11085,7,5,9,54500,56000,4101,6,750,252,2714,9025,0,0
5214,8525,23000,11085,7,5,9,54500,56000,4101,6,750,252,2714,9025,0,0
5215,8525,23000,11085,7,5,9,54500,56000,4101,6,750,252,2714,9025,0,0
5216,8525,23000,11085,7,5,7,54500,56000,4083,6,750,252,2714,9043,0,4
5217,8525,23000,11085,7,5,7,54500,56000,4083,6,750,252,2714,9043,0,0
5218,8525,23000,11085,7,5,7,54500,56000,4083,6,750,252,2714,9043,0,0
5219,8525,23000,11085,7,5,7,54500,56000,4083,6,750,252,2714,9043,0,0
5220,8525,23000,11835,7,5,7,54500,56000,4335,6,750,252,2714,9043,0,0
5221,8525,23000,11817,7,6,7,54500,56000,3360,6,750,252,2732,9043,4,13
5222,8525,23000,11817,7,6,8,54500,56000,3357,6,750,252,2732,9046,0,1
5223,8525,23000,11817,7,6,8,54500,56000,3357,6,750,252,2732,9046,0,0
5224,8525,23000,11817,7,6,8,54500,56000,3357,6,750,252,2732,9046,0,0
5225,8525,23000,11817,7,6,8,54500,56000,3357,6,750,252,2732,9046,0,0
5226,8525,23000,11817,7,6,8,67000,67000,1561,6,750,252,2732,9046,0,10
5227,8525,23000,11817,7,6,8,67000,67000,1561,6,750,252,2732,9046,0,0
5228,8525,23000,11799,7,7,8,67000,67000,1561,6,750,252,2750,9046,4,0
5229,8525,23000,11799,7,7,8,67000,67000,1561,6,750,252,2750,9046,0,0
5230,8525,23000,11799,7,7,8,67000,67000,1561,6,750,252,2750,9046,0,0
5231,8525,23000,11799,7,7,9,67000,67000,1543,6,750,252,2750,9064,0,4
5232,8525,23000,11799,7,7,9,67000,67000,1543,6,750,252,2750,9064,0,0
5233,8525,23000,11799,7,7,9,67000,67000,1543,6,750,252,2750,9064,0,0
5234,8525,23000,11799,7,7,8,67000,67000,1543,6,750,252,2750,9064,0,0
5235,8525,23000,11781,7,8,8,67000,67000,1543,6,750,252,2768,9064,4,0
5236,8525,23000,11781,7,8,9,67000,67000,1525,6,750,252,2768,9082,0,4
5237,8525,23000,11781,7,8,9,67000,67000,1525,6,750,252,2768,9082,0,0
5238,8525,23000,11781,7,8,9,67000,67000,1525,6,750,252,2768,9082,0,0
5239,8525,23000,11781,7,8,9,67000,67000,1525,6,750,252,2768,9082,0,0
5240,8525,23000,11763,7,9,9,67000,67000,1525,6,750,252,2786,9082,4,0
5241,8525,23000,11763,7,9,10,67000,67000,1522,6,750,252,2786,9085,0,1
5242,8525,23000,11763,7,9,10,67000,67000,1522,6,750,252,2786,9085,0,0
5243,8525,23000,11763,7,4,9,67000,67000,1522,6,750,252,2786,9085,0,0
5244,8525,23000,11763,7,4,9,67000,67000,1522,6,750,252,2786,9085,0,0
5245,8525,23000,11763,7,4,9,67000,67000,1522,6,750,252,2786,9085,0,0
5246,8525,23000,11745,7,5,10,67000,67000,1513,6,750,252,2804,9094,4,3
5247,8525,23000,11745,7,5,10,67000,67000,1513,6,750,252,2804,9094,0,0
5248,8525,23000,11745,7,5,10,67000,67000,1513,6,750,252,2804,9094,0,0
5249,8525,23000,11745,7,5,10,67000,67000,1513,6,750,252,2804,9094,0,0
5250,8525,23000,12495,7,5,10,67000,67000,1765,6,750,252,2804,9094,0,0
5251,8525,23000,12495,7,5,11,67000,67000,1762,6,750,252,2804,9097,0,1
5252,8525,23000,12477,7,6,11,67000,67000,1762,6,750,252,2822,9097,4,0
5253,8525,23000,12477,7,6,11,67000,67000,1762,6,750,252,2822,9097,0,0
5254,8525,23000,12477,7,6,11,67000,67000,1762,6,750,252,2822,9097,0,0
5255,8525,23000,12477,7,6,11,67000,67000,1762,6,750,252,2822,9097,0,0
5256,8525,23000,12477,7,6,12,67000,67000,1753,6,750,252,2822,9106,0,3
5257,8525,23000,12477,7,6,12,67000,67000,1753,6,750,252,2822,9106,0,0
5258,8525,23000,12459,7,7,12,67000,67000,1753,6,750,252,2840,9106,4,0
5259,8525,23000,12459,7,7,12,67000,67000,1753,6,750,252,2840,9106,0,0
5260,8525,23000,12459,7,7,12,67000,67000,1753,6,750,252,2840,9106,0,0
5261,8525,23000,12459,7,7,13,67000,67000,1744,6,750,252,2840,9115,0,3
5262,8525,23000,12459,7,7,13,67000,67000,1744,6,750,252,2840,9115,0,0
5263,8525,23000,12459,7,7,13,67000,67000,1744,6,750,252,2840,9115,0,0
5264,8525,23000,12459,7,7,13,67000,67000,1744,6,750,252,2840,9115,0,0
5265,8525,23000,12459,7,7,13,67000,67000,1744,6,750,252,2840,9115,0,0
5266,8525,23000,12441,7,8,14,67000,67000,1735,6,750,252,2858,9124,4,3
5267,8525,23000,12441,7,8,14,67000,67000,1735,6,750,252,2858,9124,0,0
5268,8525,23000,12441,7,8,14,67000,67000,1735,6,750,252,2858,9124,0,0
5269,8525,23000,12441,7,8,14,67000,67000,3235,6,750,252,2858,9124,0,0
5270,8525,23000,12441,7,8,14,67000,67000,3235,6,750,252,2858,9124,0,0
5271,8525,23000,12441,7,8,15,67000,67000,3232,6,750,252,2858,9127,0,1
5272,8525,23000,12441,7,8,15,67000,67000,3232,6,750,252,2858,9127,0,0
5273,8525,23000,12423,7,9,15,67000,67000,3232,6,750,252,2876,9127,4,0
5274,8525,23000,12423,7,9,15,67000,67000,3232,6,750,252,2876,9127,0,0
5275,8525,23000,12423,7,9,15,67000,67000,3232,6,750,252,2876,9127,0,0
5276,8525,23000,12423,7,9,16,67000,67000,3223,6,750,252,2876,9136,0,3
5277,8525,23000,12423,7,9,16,67000,67000,3223,6,750,252,2876,9136,0,0
5278,8525,23000,12405,7,10,16,67000,67000,3223,6,750,252,2894,9136,4,0
5279,8525,23000,12405,7,10,16,67000,67000,3223,6,750,252,2894,9136,0,0
5280,8525,23000,13155,7,10,16,67000,67000,3476,6,750,252,2894,9136,0,0
5281,8525,23000,13155,7,10,17,67000,67000,3467,6,750,252,2894,9145,0,3
5282,8525,23000,13155,7,10,17,67000,67000,3467,6,750,252,2894,9145,0,0
5283,8525,23000,13155,7,10,17,67000,67000,3467,6,750,252,2894,9145,0,0
5284,8525,23000,13137,7,11,17,67000,67000,3467,6,750,252,2912,9145,4,0
5285,8525,23000,13137,7,11,17,67000,67000,3467,6,750,252,2912,9145,0,0
5286,8525,23000,13137,7,11,18,67000,67000,3464,6,750,252,2912,9148,0,1
5287,8525,23000,13137,7,11,18,67000,67000,3464,6,750,252,2912,9148,0,0
5288,8525,23000,13137,7,11,18,67000,67000,3464,6,750,252,2912,9148,0,0
5289,8525,23000,13137,7,11,18,67000,67000,3464,6,750,252,2912,9148,0,0
5290,8525,23000,13119,7,12,18,67000,67000,3464,6,750,252,2930,9148,4,0
5291,8525,23000,13119,7,12,19,67000,67000,3455,6,750,252,2930,9157,0,3
5292,8525,23000,13119,7,12,19,67000,67000,3455,6,750,252,2930,9157,0,0
5293,8525,23000,13119,7,12,19,67000,67000,3455,6,750,252,2930,9157,0,0
5294,8525,23000,13119,7,12,19,67000,67000,3455,6,750,252,2930,9157,0,0
5295,8525,23000,13101,7,13,19,67000,67000,3455,6,750,252,2948,9157,4,0
5296,8525,23000,13101,7,12,20,67000,67000,3446,6,750,252,2948,9166,0,3
5297,8525,23000,13101,7,12,20,67000,67000,3446,6,750,252,2948,9166,0,0
5298,8525,23000,13101,7,12,20,67000,67000,3446,6,750,252,2948,9166,0,0
5299,8525,23000,13101,7,12,20,67000,67000,3446,6,750,252,2948,9166,0,0
5300,8525,23000,13083,7,13,20,67000,67000,3446,6,750,252,2966,9166,4,0
5301,8525,23000,13083,7,13,21,67000,67000,3443,6,750,252,2966,9169,0,1
5302,8525,23000,13083,7,13,21,67000,67000,3443,6,750,252,2966,9169,0,0
5303,8525,23000,13083,7,13,21,67000,67000,3443,6,750,252,2966,9169,0,0
5304,8525,23000,13065,7,14,21,67000,67000,3443,6,750,252,2984,9169,4,0
5305,8525,23000,13065,7,14,21,67000,67000,3443,6,750,252,2984,9169,0,0
5306,8525,23000,13065,7,14,22,67000,67000,3434,6,750,252,2984,9178,0,3
5307,8525,23000,13065,7,14,22,67000,67000,3434,6,750,252,2984,9178,0,0
5308,8525,23000,13065,7,14,22,67000,67000,3434,6,750,252,2984,9178,0,0
5309,8525,23000,13065,7,13,22,67000,67000,3434,6,750,252,2984,9178,0,0
5310,8525,23000,13797,7,14,22,67000,67000,3686,6,750,252,3002,9178,4,0
5311,8525,23000,13797,7,14,23,67000,67000,3677,6,750,252,3002,9187,0,3
5312,8525,23000,13797,7,14,23,67000,67000,3677,6,750,252,3002,9187,0,0
5313,8525,23000,13797,7,14,23,67000,67000,3677,6,750,252,3002,9187,0,0
5314,8525,23000,13779,7,15,23,67000,67000,3677,6,750,252,3020,9187,4,0
5315,8525,23000,13779,7,15,23,67000,67000,3677,6,750,252,3020,9187,0,0
5316,8525,23000,13779,7,15,24,67000,67000,3674,6,750,252,3020,9190,0,1
5317,8525,23000,13779,7,15,24,67000,67000,3674,6,750,252,3020,9190,0,0
5318,8525,23000,13779,7,15,24,67000,67000,3674,6,750,252,3020,9190,0,0
5319,8525,23000,13761,7,16,24,67000,67000,3674,6,750,252,3038,9190,4,0
5320,8525,23000,13761,7,16,24,67000,67000,3674,6,750,252,3038,9190,0,0
5321,8525,23000,13761,7,16,25,67000,67000,3665,6,750,252,3038,9199,0,3
5322,8525,23000,13761,7,15,25,67000,67000,3665,6,750,252,3038,9199,0,0
5323,8525,23000,13761,7,15,25,67000,67000,3665,6,750,252,3038,9199,0,0
5324,8525,23000,13743,7,16,25,67000,67000,3665,6,750,252,3056,9199,4,0
5325,8525,23000,13743,7,16,25,67000,67000,3665,6,750,252,3056,9199,0,0
5326,8525,23000,13743,7,16,26,67000,67000,3656,6,750,252,3056,9208,0,3
5327,8525,23000,13743,7,16,26,67000,67000,3656,6,750,252,3056,9208,0,0
5328,8525,23000,13743,7,16,26,67000,67000,3656,6,750,252,3056,9208,0,0
5329,8525,23000,13743,7,16,26,67000,67000,3656,6,750,252,3056,9208,0,0
5330,8525,23000,13725,7,17,26,67000,67000,3656,6,750,252,3074,9208,4,0
5331,8525,23000,13725,7,17,27,67000,67000,3653,6,750,252,3074,9211,0,1
5332,8525,23000,13725,7,17,27,67000,67000,3653,6,750,252,3074,9211,0,0
5333,8525,23000,13725,7,17,27,67000,67000,3653,6,750,252,3074,9211,0,0
5334,8525,23000,13725,7,17,27,67000,67000,3653,6,750,252,3074,9211,0,0
5335,8525,23000,13707,7,18,27,67000,67000,3653,6,750,252,3092,9211,4,0
5336,8525,23000,13707,7,18,28,67000,67000,3644,6,750,252,3092,9220,0,3
5337,8525,23000,13707,7,18,28,67000,67000,3644,6,750,252,3092,9220,0,0
5338,8525,23000,13707,7,18,28,67000,67000,3644,6,750,252,3092,9220,0,0
5339,8525,23000,13689,7,19,28,67000,67000,3644,6,750,252,3110,9220,4,0
5340,8525,23000,14439,7,19,28,67000,67000,3897,6,750,252,3110,9220,0,0
5341,8525,23000,14439,7,19,29,67000,67000,3888,6,750,252,3110,9229,0,3
5342,8525,23000,14439,7,17,29,67000,67000,3888,6,750,252,3110,9229,0,0
5343,8525,23000,14439,7,17,29,67000,67000,3888,6,750,252,3110,9229,0,0
5344,8525,23000,14421,7,18,28,67000,67000,3888,6,750,252,3128,9229,4,0
5345,8525,23000,14421,7,18,28,67000,67000,3888,6,750,252,3128,9229,0,0
5346,8525,23000,14421,7,18,29,67000,67000,3885,6,750,252,3128,9232,0,1
5347,8525,23000,14421,7,18,29,67000,67000,3885,6,750,252,3128,9232,0,0
5348,8525,23000,14421,7,18,29,67000,67000,3885,6,750,252,3128,9232,0,0
5349,8525,23000,14403,7,19,29,67000,67000,3885,6,750,252,3146,9232,4,0
5350,8525,23000,14403,7,19,29,67000,67000,3885,6,750,252,3146,9232,0,0
5351,8525,23000,14403,7,19,30,67000,67000,3876,6,750,252,3146,9241,0,3
5352,8525,23000,14403,7,19,30,67000,67000,3876,6,750,252,3146,9241,0,0
5353,8525,23000,14385,7,20,30,67000,67000,3876,6,750,252,3164,9241,4,0
5354,8525,23000,14385,7,20,30,67000,67000,3876,6,750,252,3164,9241,0,0
5355,8525,23000,14385,7,16,30,67000,67000,3876,6,750,252,3164,9241,0,0
5356,8525,23000,14385,7,16,31,67000,67000,3867,6,750,252,3164,9250,0,3
5357,8525,23000,14385,7,16,31,67000,67000,3867,6,750,252,3164,9250,0,0
5358,8525,23000,14367,7,17,31,67000,67000,3867,6,750,252,3182,9250,4,0
5359,8525,23000,14367,7,17,31,67000,67000,3867,6,750,252,3182,9250,0,0
5360,8525,23000,14367,7,17,31,67000,67000,3867,6,750,252,3182,9250,0,0
5361,8525,23000,14367,7,17,31,67000,67000,3864,6,750,252,3182,9253,0,1
5362,8525,23000,14349,7,18,31,67000,67000,3864,6,750,252,3200,9253,4,0
5363,8525,23000,14349,7,18,31,67000,67000,3864,6,750,252,3200,9253,0,0
5364,8525,23000,14349,7,18,31,67000,67000,3864,6,750,252,3200,9253,0,0
5365,8525,23000,14349,7,18,31,67000,67000,3864,6,750,252,3200,9253,0,0
5366,8525,23000,14349,7,18,32,67000,67000,3855,6,750,252,3200,9262,0,3
5367,8525,23000,14349,7,18,32,67000,67000,3855,6,750,252,3200,9262,0,0
5368,8525,23000,14349,7,16,32,67000,67000,3855,6,750,252,3200,9262,0,0
5369,8525,23000,14349,7,16,32,67000,67000,3855,6,750,252,3200,9262,0,0
5370,8525,23000,15099,7,16,29,67000,67000,4107,6,750,252,3200,9262,0,0
5371,8525,23000,15099,7,16,30,67000,67000,4098,6,750,252,3200,9271,0,3
5372,8525,23000,15099,7,16,30,67000,67000,4098,6,750,252,3200,9271,0,0
5373,8525,23000,15099,7,16,30,67000,67000,4098,6,750,252,3200,9271,0,0
5374,8525,23000,15099,7,16,30,67000,67000,4098,6,750,252,3200,9271,0,0
5375,8525,23000,15099,7,16,30,67000,67000,4098,6,750,252,3200,9271,0,0
5376,8525,23000,15099,7,16,31,67000,67000,4095,6,750,252,3200,9274,0,1
5377,8525,23000,13659,7,17,31,67000,67000,4095,6,750,252,3200,9274,12,0
5378,8525,23000,13659,7,17,31,67000,67000,4095,6,750,252,3200,9274,0,0
5379,8525,23000,13659,7,17,30,67000,67000,4095,6,750,252,3200,9274,0,0
5380,8525,23000,13659,7,17,30,67000,67000,4095,6,750,252,3200,9274,0,0
5381,8525,23000,13659,7,17,31,67000,67000,4092,6,750,252,3200,9277,0,1
5382,8525,23000,13659,7,17,31,67000,67000,4092,6,750,252,3200,9277,0,0
5383,8525,23000,13659,7,17,31,67000,67000,4092,6,750,252,3200,9277,0,0
5384,8525,23000,13659,7,17,31,67000,67000,4092,6,750,252,3200,9277,0,0
5385,8525,23000,13659,7,17,31,67000,67000,4092,6,750,252,3200,9277,0,0
5386,8525,23000,13659,7,17,32,67000,67000,4089,6,750,252,3200,9280,0,1
5387,8525,23000,13659,7,18,32,67000,67000,4089,6,750,252,3200,9280,0,0
5388,8525,23000,13659,7,13,32,67000,67000,4089,6,750,252,3200,9280,0,0
5389,8525,23000,13659,7,13,32,67000,67000,4089,6,750,252,3200,9280,0,0
5390,8525,23000,13659,7,13,32,67000,67000,4089,6,750,252,3200,9280,0,0
5391,8525,23000,13659,7,13,33,67000,67000,4071,6,750,252,3200,9298,0,4
5392,8525,23000,13659,7,13,33,67000,67000,4071,6,750,252,3200,9298,0,0
5393,8525,23000,13659,7,13,33,67000,67000,4071,6,750,252,3200,9298,0,0
5394,8525,23000,13659,7,13,32,67000,67000,4071,6,750,252,3200,9298,0,0
5395,8525,23000,13659,7,13,32,67000,67000,4071,6,750,252,3200,9298,0,0
5396,8525,23000,13659,7,13,33,67000,67000,4068,6,750,252,3200,9301,0,1
5397,8525,23000,13659,7,14,33,67000,67000,4068,6,750,252,3200,9301,0,0
5398,8525,23000,13659,7,14,33,67000,67000,4068,6,750,252,3200,9301,0,0
5399,8525,23000,13659,7,14,33,67000,67000,4068,6,750,252,3200,9301,0,0
5400,8525,23000,14391,7,15,33,67000,67000,4321,6,750,252,3218,9301,4,0
5401,8525,23000,14391,7,14,34,67000,67000,4318,6,750,252,3218,9304,0,1
5402,8525,23000,14391,7,14,33,67000,67000,4318,6,750,252,3218,9304,0,0
5403,8525,23000,14391,7,14,33,67000,67000,4318,6,750,252,3218,9304,0,0
5404,8525,23000,14373,7,15,33,67000,67000,4318,6,750,252,3236,9304,4,0
5405,8525,23000,14373,7,15,33,67000,67000,4318,6,750,252,3236,9304,0,0
5406,8525,23000,14373,7,15,34,67000,67000,4315,6,750,252,3236,9307,0,1
5407,8525,23000,14373,7,16,34,67000,67000,4315,6,750,252,3236,9307,0,0
5408,8525,23000,14373,7,16,34,67000,67000,4315,6,750,252,3236,9307,0,0
5409,8525,23000,14373,7,16,34,67000,67000,4315,6,750,252,3236,9307,0,0
5410,8525,23000,14355,7,17,34,67000,67000,4315,6,750,252,3254,9307,4,0
5411,8525,23000,14355,7,17,35,67000,67000,4297,6,750,252,3254,9325,0,4
5412,8525,23000,14355,7,17,35,67000,67000,4297,6,750,252,3254,9325,0,0
5413,8525,23000,14355,7,17,35,67000,67000,4297,6,750,252,3254,9325,0,0
5414,8525,23000,14337,7,16,35,67000,67000,4297,6,750,252,3272,9325,4,0
5415,8525,23000,14337,7,16,35,67000,67000,4297,6,750,252,3272,9325,0,0
5416,8525,23000,14337,7,16,36,67000,67000,4294,6,750,252,3272,9328,0,1
5417,8525,23000,14337,7,17,36,67000,67000,4294,6,750,252,3272,9328,0,0
5418,8525,23000,14337,7,17,36,67000,67000,4294,6,750,252,3272,9328,0,0
5419,8525,23000,14337,7,17,36,67000,67000,4294,6,750,252,3272,9328,0,0
5420,8525,23000,14319,7,18,36,67000,67000,4294,6,750,252,3290,9328,4,0
5421,8525,23000,14319,7,18,37,67000,67000,4291,6,750,252,3290,9331,0,1
5422,8525,23000,14319,7,18,37,67000,67000,4291,6,750,252,3290,9331,0,0
5423,8525,23000,14319,7,18,36,67000,67000,4291,6,750,252,3290,9331,0,0
5424,8525,23000,14319,7,18,36,67000,67000,4291,6,750,252,3290,9331,0,0
5425,8525,23000,14319,7,18,36,67000,67000,4291,6,750,252,3290,9331,0,0
5426,8525,23000,14319,7,18,37,67000,67000,4288,6,750,252,3290,9334,0,1
5427,8525,23000,14301,7,19,37,67000,67000,4288,6,750,252,3308,9334,4,0
5428,8525,23000,14301,7,19,37,67000,67000,4288,6,750,252,3308,9334,0,0
5429,8525,23000,14301,7,19,37,67000,67000,4288,6,750,252,3308,9334,0,0
5430,8525,23000,15051,7,19,37,67000,67000,4540,6,750,252,3308,9334,0,0
5431,8525,23000,15051,7,19,38,67000,67000,4522,6,750,252,3308,9352,0,4
5432,8525,23000,15033,7,20,38,67000,67000,4522,6,750,252,3326,9352,4,0
5433,8525,23000,15033,7,20,38,67000,67000,4522,6,750,252,3326,9352,0,0
5434,8525,23000,15033,7,20,38,67000,67000,4522,6,750,252,3326,9352,0,0
5435,8525,23000,15033,7,20,38,67000,67000,4522,6,750,252,3326,9352,0,0
5436,8525,23000,15033,7,20,39,67000,67000,4519,6,750,252,3326,9355,0,1
5437,8525,23000,15033,7,20,39,67000,67000,4519,6,750,252,3326,9355,0,0
5438,8525,23000,15015,7,21,38,67000,67000,4519,6,750,252,3344,9355,4,0
5439,8525,23000,15015,7,21,38,67000,67000,4519,6,750,252,3344,9355,0,0
5440,8525,23000,15015,7,21,38,67000,67000,4519,6,750,252,3344,9355,0,0
5441,8525,23000,15015,7,21,39,67000,67000,4516,6,750,252,3344,9358,0,1
5442,8525,23000,15015,7,21,39,67000,67000,4516,6,750,252,3344,9358,0,0
5443,8525,23000,15015,7,21,39,67000,67000,4516,6,750,252,3344,9358,0,0
5444,8525,23000,14997,7,22,39,67000,67000,4516,6,750,252,3362,9358,4,0
5445,8525,23000,14997,7,22,39,67000,67000,4516,6,750,252,3362,9358,0,0
5446,8525,23000,14997,7,22,40,67000,67000,4498,6,750,252,3362,9376,0,4
5447,8525,23000,14997,7,22,40,67000,67000,4498,6,750,252,3362,9376,0,0
5448,8525,23000,14997,7,22,40,67000,67000,4498,6,750,252,3362,9376,0,0
5449,8525,23000,14997,7,22,40,67000,67000,4498,6,750,252,3362,9376,0,0
5450,8525,23000,14979,7,23,40,67000,67000,4498,6,750,252,3380,9376,4,0
5451,8525,23000,14979,7,23,41,67000,67000,4495,6,750,252,3380,9379,0,1
5452,8525,23000,14979,7,23,40,67000,67000,4495,6,750,252,3380,9379,0,0
5453,8525,23000,14979,7,23,40,67000,67000,4495,6,750,252,3380,9379,0,0
5454,8525,23000,14979,7,23,37,67000,67000,4495,6,750,252,3380,9379,0,0
5455,8525,23000,14979,7,23,37,67000,67000,4495,6,750,252,3380,9379,0,0
5456,8525,23000,14979,7,23,38,67000,67000,4492,6,750,252,3380,9382,0,1
5457,8525,23000,14979,7,23,38,67000,67000,4492,6,750,252,3380,9382,0,0
5458,8525,23000,14961,7,24,38,67000,67000,4492,6,750,252,3398,9382,4,0
5459,8525,23000,14961,7,24,38,67000,67000,4492,6,750,252,3398,9382,0,0
5460,8525,23000,15711,7,24,38,67000,67000,4745,6,750,252,3398,9382,0,0
5461,8525,23000,15711,7,24,37,67000,67000,4742,6,750,252,3398,9385,0,1
5462,8525,23000,15711,7,24,37,67000,67000,4742,6,750,252,3398,9385,0,0
5463,8525,23000,15711,7,24,37,67000,67000,4742,6,750,252,3398,9385,0,0
5464,8525,23000,15711,7,24,37,67000,67000,4742,6,750,252,3398,9385,0,0
5465,8525,23000,15693,7,25,37,67000,67000,4742,6,750,252,3416,9385,4,0
5466,8525,23000,15693,7,25,38,67000,67000,4724,6,750,252,3416,9403,0,4
5467,8525,23000,15693,7,25,37,67000,67000,4724,6,750,252,3416,9403,0,0
5468,8525,23000,15693,7,25,37,67000,67000,4724,6,750,252,3416,9403,0,0
5469,8525,23000,15693,7,22,36,67000,67000,4724,6,750,252,3416,9403,0,0
5470,8525,23000,15693,7,22,36,67000,67000,4724,6,750,252,3416,9403,0,0
5471,8525,23000,15675,7,23,37,67000,67000,4721,6,750,252,3434,9406,4,1
5472,8525,23000,15675,7,23,37,67000,67000,4721,6,750,252,3434,9406,0,0
5473,8525,23000,15675,7,23,37,67000,67000,4721,6,750,252,3434,9406,0,0
5474,8525,23000,15675,7,23,37,67000,67000,4721,6,750,252,3434,9406,0,0
5475,8525,23000,15675,7,23,37,67000,67000,4721,6,750,252,3434,9406,0,0
5476,8525,23000,15657,7,24,37,67000,67000,4718,6,750,252,3452,9409,4,1
5477,8525,23000,15657,7,24,37,67000,67000,4718,6,750,252,3452,9409,0,0
5478,8525,23000,15657,7,24,37,67000,67000,4718,6,750,252,3452,9409,0,0
5479,8525,23000,15657,7,22,37,67000,67000,4718,6,750,252,3452,9409,0,0
5480,8525,23000,15657,7,22,36,67000,67000,4718,6,750,252,3452,9409,0,0
5481,8525,23000,15657,7,22,37,67000,67000,4715,6,750,252,3452,9412,0,1
5482,8525,23000,15657,7,22,37,67000,67000,4715,6,750,252,3452,9412,0,0
5483,8525,23000,15657,7,22,37,67000,67000,4715,6,750,252,3452,9412,0,0
5484,8525,23000,15657,7,22,36,67000,67000,4715,6,750,252,3452,9412,0,0
5485,8525,23000,15657,7,22,36,67000,67000,4715,6,750,252,3452,9412,0,0
5486,8525,23000,15657,7,21,37,67000,67000,4697,6,750,252,3452,9430,0,4
5487,8525,23000,15657,7,21,37,67000,67000,4697,6,750,252,3452,9430,0,0
5488,8525,23000,15657,7,21,37,67000,67000,4697,6,750,252,3452,9430,0,0
5489,8525,23000,15657,7,21,37,67000,67000,4697,6,750,252,3452,9430,0,0
5490,8525,23000,16407,7,21,34,67000,67000,4949,6,750,252,3452,9430,0,0
5491,8525,23000,16407,7,21,35,67000,67000,4946,6,750,252,3452,9433,0,1
5492,8525,23000,16407,7,21,35,67000,67000,4946,6,750,252,3452,9433,0,0
5493,8525,23000,15432,7,21,35,67000,67000,4946,6,750,252,3452,9433,13,0
5494,8525,23000,15432,7,21,35,67000,67000,4946,6,750,252,3452,9433,0,0
5495,8525,23000,15432,7,21,34,67000,67000,4946,6,750,252,3452,9433,0,0
5496,8525,23000,15432,7,20,35,67000,67000,4943,6,750,252,3452,9436,0,1
5497,8525,23000,15432,7,20,35,67000,67000,4943,6,750,252,3452,9436,0,0
5498,8525,23000,15432,7,20,35,67000,67000,4943,6,750,252,3452,9436,0,0
5499,8525,23000,15432,7,20,34,67000,67000,4943,6,750,252,3452,9436,0,0
5500,8525,23000,15432,7,20,33,67000,67000,4943,6,750,252,3452,9436,0,0
5501,8525,23000,15432,7,20,34,67000,67000,4940,6,750,252,3452,9439,0,1
5502,8525,23000,15432,7,20,34,67000,67000,4940,6,750,252,3452,9439,0,0
5503,8525,23000,15432,7,20,32,67000,67000,4940,6,750,252,3452,9439,0,0
5504,8525,23000,15432,7,20,32,67000,67000,4940,6,750,252,3452,9439,0,0
5505,8525,23000,15432,7,20,31,67000,67000,4940,6,750,252,3452,9439,0,0
5506,8525,23000,15432,7,20,32,67000,67000,4922,6,750,252,3452,9457,0,4
5507,8525,23000,15432,7,19,32,67000,67000,4922,6,750,252,3452,9457,0,0
5508,8525,23000,15432,7,19,32,67000,67000,4922,6,750,252,3452,9457,0,0
5509,8525,23000,15432,7,19,32,67000,67000,4922,6,750,252,3452,9457,0,0
5510,8525,23000,15432,7,19,30,67000,67000,4922,6,750,252,3452,9457,0,0
5511,8525,23000,15432,7,19,31,67000,67000,4919,6,750,252,3452,9460,0,1
5512,8525,23000,15432,7,19,30,67000,67000,4919,6,750,252,3452,9460,0,0
5513,8525,23000,15432,7,19,30,67000,67000,4919,6,750,252,3452,9460,0,0
5514,8525,23000,15432,7,19,30,67000,67000,4919,6,750,252,3452,9460,0,0
5515,8525,23000,15432,7,19,28,67000,67000,4919,6,750,252,3452,9460,0,0
5516,8525,23000,15432,7,19,29,67000,67000,4916,6,750,252,3452,9463,0,1
5517,8525,23000,15432,7,19,29,67000,67000,4916,6,750,252,3452,9463,0,0
5518,8525,23000,15432,7,19,29,67000,67000,4916,6,750,252,3452,9463,0,0
5519,8525,23000,15432,7,19,28,67000,67000,4916,6,750,252,3452,9463,0,0
5520,8525,23000,16182,7,19,27,67000,67000,5169,6,750,252,3452,9463,0,0
5521,8525,23000,16182,7,19,28,67000,67000,5151,6,750,252,3452,9481,0,4
