opponent,kind,team,offense,defense,outcome,ticks,seconds
castle_defense_p1_v22,model,Yellow,nuke,speed,decisive_win,6151,205.0
castle_defense_p1_v22,model,Yellow,nuke,speed,decisive_win,9919,330.6
castle_defense_p1_v22,model,Yellow,nuke,speed,decisive_win,5003,166.8
castle_defense_p1_v22,model,Yellow,nuke,speed,decisive_win,7183,239.4
castle_defense_p1_v22,model,Yellow,nuke,speed,decisive_loss,11594,386.5
castle_defense_p1_v22,model,Yellow,nuke,wall,decisive_win,5549,185.0
castle_defense_p1_v22,model,Yellow,nuke,wall,decisive_loss,12297,409.9
castle_defense_p1_v22,model,Yellow,nuke,wall,decisive_win,5381,179.4
castle_defense_p1_v22,model,Yellow,nuke,wall,decisive_loss,12324,410.8
castle_defense_p1_v22,model,Yellow,nuke,wall,decisive_win,3670,122.3
castle_defense_p1_v22,model,Yellow,firebomb,heal,decisive_win,8111,270.4
castle_defense_p1_v22,model,Yellow,firebomb,heal,decisive_win,7006,233.5
castle_defense_p1_v22,model,Yellow,firebomb,heal,decisive_win,4423,147.4
castle_defense_p1_v22,model,Yellow,firebomb,heal,decisive_win,13999,466.6
castle_defense_p1_v22,model,Yellow,firebomb,heal,decisive_win,2255,75.2
castle_defense_p1_v22,model,Yellow,firebomb,reinforcements,decisive_win,9101,303.4
castle_defense_p1_v22,model,Yellow,firebomb,reinforcements,decisive_win,1829,61.0
castle_defense_p1_v22,model,Yellow,firebomb,reinforcements,decisive_win,3836,127.9
castle_defense_p1_v22,model,Yellow,firebomb,reinforcements,decisive_win,5225,174.2
castle_defense_p1_v22,model,Yellow,firebomb,reinforcements,decisive_win,5192,173.1
castle_defense_p1_v22,model,Yellow,firebomb,speed,decisive_win,6747,224.9
castle_defense_p1_v22,model,Yellow,firebomb,speed,decisive_win,8955,298.5
castle_defense_p1_v22,model,Yellow,firebomb,speed,decisive_win,7548,251.6
castle_defense_p1_v22,model,Yellow,firebomb,speed,decisive_win,7579,252.6
castle_defense_p1_v22,model,Yellow,firebomb,speed,decisive_win,10154,338.5
castle_defense_p1_v22,model,Yellow,firebomb,wall,decisive_win,10453,348.4
castle_defense_p1_v22,model,Yellow,firebomb,wall,decisive_win,7287,242.9
castle_defense_p1_v22,model,Yellow,firebomb,wall,decisive_win,4702,156.7
castle_defense_p1_v22,model,Yellow,firebomb,wall,decisive_win,6378,212.6
castle_defense_p1_v22,model,Yellow,firebomb,wall,decisive_win,6546,218.2
castle_defense_p1_v22,model,Yellow,snipe,heal,decisive_win,9659,322.0
castle_defense_p1_v22,model,Yellow,snipe,heal,decisive_win,2951,98.4
castle_defense_p1_v22,model,Yellow,snipe,heal,decisive_win,2195,73.2
castle_defense_p1_v22,model,Yellow,snipe,heal,decisive_win,4181,139.4
castle_defense_p1_v22,model,Yellow,snipe,heal,decisive_win,9313,310.4
castle_defense_p1_v22,model,Yellow,snipe,reinforcements,decisive_win,3852,128.4
castle_defense_p1_v22,model,Yellow,snipe,reinforcements,decisive_win,4858,161.9
castle_defense_p1_v22,model,Yellow,snipe,reinforcements,decisive_win,4742,158.1
castle_defense_p1_v22,model,Yellow,snipe,reinforcements,decisive_win,4514,150.5
castle_defense_p1_v22,model,Yellow,snipe,reinforcements,decisive_win,1827,60.9
castle_defense_p1_v22,model,Yellow,snipe,speed,decisive_win,9017,300.6
castle_defense_p1_v22,model,Yellow,snipe,speed,decisive_win,6753,225.1
castle_defense_p1_v22,model,Yellow,snipe,speed,decisive_win,9380,312.7
castle_defense_p1_v22,model,Yellow,snipe,speed,decisive_win,8772,292.4
castle_defense_p1_v22,model,Yellow,snipe,speed,decisive_win,8857,295.2
castle_defense_p1_v22,model,Yellow,snipe,wall,decisive_win,7079,236.0
castle_defense_p1_v22,model,Yellow,snipe,wall,decisive_win,4742,158.1
castle_defense_p1_v22,model,Yellow,snipe,wall,decisive_win,7221,240.7
castle_defense_p1_v22,model,Yellow,snipe,wall,decisive_win,9776,325.9
castle_defense_p1_v22,model,Yellow,snipe,wall,decisive_win,2089,69.6
castle_defense_p1_v22,model,Yellow,freeze,heal,decisive_win,6102,203.4
castle_defense_p1_v22,model,Yellow,freeze,heal,decisive_win,8376,279.2
castle_defense_p1_v22,model,Yellow,freeze,heal,decisive_win,9002,300.1
castle_defense_p1_v22,model,Yellow,freeze,heal,decisive_win,9188,306.3
castle_defense_p1_v22,model,Yellow,freeze,heal,decisive_win,7430,247.7
castle_defense_p1_v22,model,Yellow,freeze,reinforcements,decisive_win,11805,393.5
castle_defense_p1_v22,model,Yellow,freeze,reinforcements,decisive_win,5822,194.1
castle_defense_p1_v22,model,Yellow,freeze,reinforcements,decisive_win,4201,140.0
castle_defense_p1_v22,model,Yellow,freeze,reinforcements,decisive_win,4109,137.0
castle_defense_p1_v22,model,Yellow,freeze,reinforcements,decisive_win,3974,132.5
castle_defense_p1_v22,model,Yellow,freeze,speed,decisive_win,9570,319.0
castle_defense_p1_v22,model,Yellow,freeze,speed,decisive_win,11514,383.8
castle_defense_p1_v22,model,Yellow,freeze,speed,decisive_win,7082,236.1
castle_defense_p1_v22,model,Yellow,freeze,speed,decisive_win,6292,209.7
castle_defense_p1_v22,model,Yellow,freeze,speed,decisive_win,13010,433.7
castle_defense_p1_v22,model,Yellow,freeze,wall,decisive_win,6512,217.1
castle_defense_p1_v22,model,Yellow,freeze,wall,decisive_win,6092,203.1
castle_defense_p1_v22,model,Yellow,freeze,wall,decisive_win,4043,134.8
castle_defense_p1_v22,model,Yellow,freeze,wall,decisive_win,7291,243.0
castle_defense_p1_v22,model,Yellow,freeze,wall,decisive_win,11831,394.4
castle_defense_p1_v23,model,Black,nuke,heal,decisive_win,10339,344.6
castle_defense_p1_v23,model,Black,nuke,heal,decisive_win,5144,171.5
castle_defense_p1_v23,model,Black,nuke,heal,decisive_win,3389,113.0
castle_defense_p1_v23,model,Black,nuke,heal,decisive_win,6509,217.0
castle_defense_p1_v23,model,Black,nuke,heal,decisive_win,7192,239.7
castle_defense_p1_v23,model,Black,nuke,reinforcements,decisive_win,4177,139.2
castle_defense_p1_v23,model,Black,nuke,reinforcements,decisive_win,4287,142.9
castle_defense_p1_v23,model,Black,nuke,reinforcements,decisive_win,3833,127.8
castle_defense_p1_v23,model,Black,nuke,reinforcements,decisive_win,6768,225.6
castle_defense_p1_v23,model,Black,nuke,reinforcements,decisive_win,3946,131.5
castle_defense_p1_v23,model,Black,nuke,speed,decisive_win,5448,181.6
castle_defense_p1_v23,model,Black,nuke,speed,decisive_win,9104,303.5
castle_defense_p1_v23,model,Black,nuke,speed,decisive_win,5374,179.1
castle_defense_p1_v23,model,Black,nuke,speed,decisive_win,7494,249.8
castle_defense_p1_v23,model,Black,nuke,speed,decisive_win,4877,162.6
castle_defense_p1_v23,model,Black,nuke,wall,decisive_win,5146,171.5
castle_defense_p1_v23,model,Black,nuke,wall,decisive_win,5139,171.3
castle_defense_p1_v23,model,Black,nuke,wall,decisive_win,4788,159.6
castle_defense_p1_v23,model,Black,nuke,wall,decisive_win,4341,144.7
castle_defense_p1_v23,model,Black,nuke,wall,decisive_win,5775,192.5
castle_defense_p1_v23,model,Black,firebomb,heal,decisive_win,5901,196.7
castle_defense_p1_v23,model,Black,firebomb,heal,decisive_win,4520,150.7
castle_defense_p1_v23,model,Black,firebomb,heal,decisive_win,4367,145.6
castle_defense_p1_v23,model,Black,firebomb,heal,decisive_win,4758,158.6
castle_defense_p1_v23,model,Black,firebomb,heal,decisive_win,11001,366.7
castle_defense_p1_v23,model,Black,firebomb,reinforcements,decisive_win,3271,109.0
castle_defense_p1_v23,model,Black,firebomb,reinforcements,decisive_win,3607,120.2
castle_defense_p1_v23,model,Black,firebomb,reinforcements,decisive_win,9013,300.4
castle_defense_p1_v23,model,Black,firebomb,reinforcements,decisive_win,4958,165.3
castle_defense_p1_v23,model,Black,firebomb,reinforcements,decisive_win,3604,120.1
castle_defense_p1_v23,model,Black,firebomb,speed,decisive_win,4635,154.5
castle_defense_p1_v23,model,Black,firebomb,speed,decisive_win,6422,214.1
castle_defense_p1_v23,model,Black,firebomb,speed,decisive_win,4615,153.8
castle_defense_p1_v23,model,Black,firebomb,speed,decisive_win,4753,158.4
castle_defense_p1_v23,model,Black,firebomb,speed,decisive_win,4803,160.1
castle_defense_p1_v23,model,Black,firebomb,wall,decisive_win,4721,157.4
castle_defense_p1_v23,model,Black,firebomb,wall,decisive_win,5185,172.8
castle_defense_p1_v23,model,Black,firebomb,wall,decisive_win,4860,162.0
castle_defense_p1_v23,model,Black,firebomb,wall,decisive_win,11022,367.4
castle_defense_p1_v23,model,Black,firebomb,wall,decisive_win,4828,160.9
castle_defense_p1_v23,model,Black,snipe,heal,decisive_win,5598,186.6
castle_defense_p1_v23,model,Black,snipe,heal,decisive_win,4382,146.1
castle_defense_p1_v23,model,Black,snipe,heal,decisive_win,12998,433.3
castle_defense_p1_v23,model,Black,snipe,heal,decisive_win,4571,152.4
castle_defense_p1_v23,model,Black,snipe,heal,decisive_win,8537,284.6
castle_defense_p1_v23,model,Black,snipe,reinforcements,decisive_win,3698,123.3
castle_defense_p1_v23,model,Black,snipe,reinforcements,decisive_win,9908,330.3
castle_defense_p1_v23,model,Black,snipe,reinforcements,decisive_win,10671,355.7
castle_defense_p1_v23,model,Black,snipe,reinforcements,decisive_win,9014,300.5
castle_defense_p1_v23,model,Black,snipe,reinforcements,decisive_win,3533,117.8
castle_defense_p1_v23,model,Black,snipe,speed,decisive_loss,7639,254.6
castle_defense_p1_v23,model,Black,snipe,speed,decisive_win,4675,155.8
castle_defense_p1_v23,model,Black,snipe,speed,decisive_win,4164,138.8
castle_defense_p1_v23,model,Black,snipe,speed,decisive_win,7433,247.8
castle_defense_p1_v23,model,Black,snipe,speed,decisive_win,4779,159.3
castle_defense_p1_v23,model,Black,snipe,wall,decisive_win,11363,378.8
castle_defense_p1_v23,model,Black,snipe,wall,decisive_win,4386,146.2
castle_defense_p1_v23,model,Black,snipe,wall,decisive_win,8302,276.7
castle_defense_p1_v23,model,Black,snipe,wall,decisive_win,8342,278.1
castle_defense_p1_v23,model,Black,snipe,wall,decisive_win,11469,382.3
castle_defense_p1_v23,model,Black,freeze,heal,decisive_win,7802,260.1
castle_defense_p1_v23,model,Black,freeze,heal,decisive_win,4864,162.1
castle_defense_p1_v23,model,Black,freeze,heal,decisive_win,6748,224.9
castle_defense_p1_v23,model,Black,freeze,heal,decisive_win,4995,166.5
castle_defense_p1_v23,model,Black,freeze,heal,decisive_win,8975,299.2
castle_defense_p1_v23,model,Black,freeze,reinforcements,decisive_win,10811,360.4
castle_defense_p1_v23,model,Black,freeze,reinforcements,decisive_win,5157,171.9
castle_defense_p1_v23,model,Black,freeze,reinforcements,decisive_win,4027,134.2
castle_defense_p1_v23,model,Black,freeze,reinforcements,decisive_win,7974,265.8
castle_defense_p1_v23,model,Black,freeze,reinforcements,decisive_win,3932,131.1
castle_defense_p1_v23,model,Black,freeze,speed,decisive_win,4982,166.1
castle_defense_p1_v23,model,Black,freeze,speed,decisive_win,10460,348.7
castle_defense_p1_v23,model,Black,freeze,speed,decisive_loss,10385,346.2
castle_defense_p1_v23,model,Black,freeze,speed,decisive_win,3137,104.6
castle_defense_p1_v23,model,Black,freeze,speed,decisive_win,5549,185.0
castle_defense_p1_v23,model,Black,freeze,wall,decisive_win,4821,160.7
castle_defense_p1_v23,model,Black,freeze,wall,decisive_win,5254,175.1
castle_defense_p1_v23,model,Black,freeze,wall,decisive_win,6292,209.7
castle_defense_p1_v23,model,Black,freeze,wall,decisive_win,5810,193.7
castle_defense_p1_v23,model,Black,freeze,wall,decisive_win,4602,153.4
castle_defense_p1_v23,model,Blue,nuke,heal,decisive_win,8311,277.0
castle_defense_p1_v23,model,Blue,nuke,heal,decisive_win,7983,266.1
castle_defense_p1_v23,model,Blue,nuke,heal,decisive_win,4679,156.0
castle_defense_p1_v23,model,Blue,nuke,heal,decisive_win,5763,192.1
castle_defense_p1_v23,model,Blue,nuke,heal,decisive_win,11316,377.2
castle_defense_p1_v23,model,Blue,nuke,reinforcements,decisive_win,3897,129.9
castle_defense_p1_v23,model,Blue,nuke,reinforcements,decisive_win,4188,139.6
castle_defense_p1_v23,model,Blue,nuke,reinforcements,decisive_win,9098,303.3
castle_defense_p1_v23,model,Blue,nuke,reinforcements,decisive_win,5626,187.5
castle_defense_p1_v23,model,Blue,nuke,reinforcements,decisive_win,3503,116.8
castle_defense_p1_v23,model,Blue,nuke,speed,decisive_win,5865,195.5
castle_defense_p1_v23,model,Blue,nuke,speed,decisive_win,6629,221.0
castle_defense_p1_v23,model,Blue,nuke,speed,decisive_win,9140,304.7
castle_defense_p1_v23,model,Blue,nuke,speed,decisive_win,11441,381.4
castle_defense_p1_v23,model,Blue,nuke,speed,decisive_win,8789,293.0
castle_defense_p1_v23,model,Blue,nuke,wall,decisive_win,11217,373.9
castle_defense_p1_v23,model,Blue,nuke,wall,decisive_win,8524,284.1
castle_defense_p1_v23,model,Blue,nuke,wall,decisive_win,6353,211.8
castle_defense_p1_v23,model,Blue,nuke,wall,decisive_win,9516,317.2
castle_defense_p1_v23,model,Blue,nuke,wall,decisive_win,8796,293.2
castle_defense_p1_v23,model,Blue,firebomb,heal,decisive_win,10769,359.0
castle_defense_p1_v23,model,Blue,firebomb,heal,decisive_win,8014,267.1
castle_defense_p1_v23,model,Blue,firebomb,heal,decisive_win,8425,280.8
castle_defense_p1_v23,model,Blue,firebomb,heal,decisive_win,6006,200.2
castle_defense_p1_v23,model,Blue,firebomb,heal,decisive_win,8668,288.9
castle_defense_p1_v23,model,Blue,firebomb,reinforcements,decisive_win,4545,151.5
castle_defense_p1_v23,model,Blue,firebomb,reinforcements,decisive_win,7734,257.8
castle_defense_p1_v23,model,Blue,firebomb,reinforcements,decisive_win,10162,338.7
castle_defense_p1_v23,model,Blue,firebomb,reinforcements,decisive_win,4357,145.2
castle_defense_p1_v23,model,Blue,firebomb,reinforcements,decisive_win,8973,299.1
castle_defense_p1_v23,model,Blue,firebomb,speed,decisive_win,5486,182.9
castle_defense_p1_v23,model,Blue,firebomb,speed,decisive_win,9839,328.0
castle_defense_p1_v23,model,Blue,firebomb,speed,decisive_win,4888,162.9
castle_defense_p1_v23,model,Blue,firebomb,speed,decisive_win,8377,279.2
castle_defense_p1_v23,model,Blue,firebomb,speed,decisive_win,7744,258.1
castle_defense_p1_v23,model,Blue,firebomb,wall,decisive_win,8259,275.3
castle_defense_p1_v23,model,Blue,firebomb,wall,decisive_win,8199,273.3
castle_defense_p1_v23,model,Blue,firebomb,wall,decisive_win,2179,72.6
castle_defense_p1_v23,model,Blue,firebomb,wall,decisive_win,6069,202.3
castle_defense_p1_v23,model,Blue,firebomb,wall,decisive_win,9140,304.7
castle_defense_p1_v23,model,Blue,snipe,heal,decisive_win,9139,304.6
castle_defense_p1_v23,model,Blue,snipe,heal,decisive_win,6190,206.3
castle_defense_p1_v23,model,Blue,snipe,heal,decisive_win,6507,216.9
castle_defense_p1_v23,model,Blue,snipe,heal,decisive_win,9425,314.2
castle_defense_p1_v23,model,Blue,snipe,heal,decisive_loss,7639,254.6
castle_defense_p1_v23,model,Blue,snipe,reinforcements,decisive_win,4298,143.3
castle_defense_p1_v23,model,Blue,snipe,reinforcements,decisive_win,3472,115.7
castle_defense_p1_v23,model,Blue,snipe,reinforcements,decisive_win,10599,353.3
castle_defense_p1_v23,model,Blue,snipe,reinforcements,decisive_win,11254,375.1
castle_defense_p1_v23,model,Blue,snipe,reinforcements,decisive_win,7900,263.3
castle_defense_p1_v23,model,Blue,snipe,speed,decisive_win,11646,388.2
castle_defense_p1_v23,model,Blue,snipe,speed,decisive_win,15565,518.8
castle_defense_p1_v23,model,Blue,snipe,speed,decisive_win,15177,505.9
castle_defense_p1_v23,model,Blue,snipe,speed,decisive_win,11464,382.1
castle_defense_p1_v23,model,Blue,snipe,speed,decisive_loss,9035,301.2
castle_defense_p1_v23,model,Blue,snipe,wall,decisive_win,6301,210.0
castle_defense_p1_v23,model,Blue,snipe,wall,decisive_win,8186,272.9
castle_defense_p1_v23,model,Blue,snipe,wall,decisive_win,11309,377.0
castle_defense_p1_v23,model,Blue,snipe,wall,decisive_win,5898,196.6
castle_defense_p1_v23,model,Blue,snipe,wall,decisive_win,7474,249.1
castle_defense_p1_v23,model,Blue,freeze,heal,decisive_loss,7639,254.6
castle_defense_p1_v23,model,Blue,freeze,heal,decisive_win,9145,304.8
castle_defense_p1_v23,model,Blue,freeze,heal,decisive_win,7717,257.2
castle_defense_p1_v23,model,Blue,freeze,heal,decisive_win,9663,322.1
castle_defense_p1_v23,model,Blue,freeze,heal,decisive_win,9886,329.5
castle_defense_p1_v23,model,Blue,freeze,reinforcements,decisive_win,9248,308.3
castle_defense_p1_v23,model,Blue,freeze,reinforcements,decisive_win,9459,315.3
castle_defense_p1_v23,model,Blue,freeze,reinforcements,decisive_win,5172,172.4
castle_defense_p1_v23,model,Blue,freeze,reinforcements,decisive_win,4022,134.1
castle_defense_p1_v23,model,Blue,freeze,reinforcements,decisive_win,8219,274.0
castle_defense_p1_v23,model,Blue,freeze,speed,decisive_win,9750,325.0
castle_defense_p1_v23,model,Blue,freeze,speed,decisive_win,7567,252.2
castle_defense_p1_v23,model,Blue,freeze,speed,decisive_win,7230,241.0
castle_defense_p1_v23,model,Blue,freeze,speed,decisive_win,12473,415.8
castle_defense_p1_v23,model,Blue,freeze,speed,decisive_win,6044,201.5
castle_defense_p1_v23,model,Blue,freeze,wall,decisive_win,6979,232.6
castle_defense_p1_v23,model,Blue,freeze,wall,decisive_win,7399,246.6
castle_defense_p1_v23,model,Blue,freeze,wall,decisive_win,7922,264.1
castle_defense_p1_v23,model,Blue,freeze,wall,decisive_win,3625,120.8
castle_defense_p1_v23,model,Blue,freeze,wall,decisive_win,8911,297.0
castle_defense_p1_v23,model,Green,nuke,heal,decisive_win,8117,270.6
castle_defense_p1_v23,model,Green,nuke,heal,decisive_win,6478,215.9
castle_defense_p1_v23,model,Green,nuke,heal,decisive_win,6352,211.7
castle_defense_p1_v23,model,Green,nuke,heal,decisive_win,10525,350.8
castle_defense_p1_v23,model,Green,nuke,heal,decisive_win,9360,312.0
castle_defense_p1_v23,model,Green,nuke,reinforcements,decisive_win,4053,135.1
castle_defense_p1_v23,model,Green,nuke,reinforcements,decisive_win,14745,491.5
castle_defense_p1_v23,model,Green,nuke,reinforcements,decisive_win,6472,215.7
castle_defense_p1_v23,model,Green,nuke,reinforcements,decisive_win,4919,164.0
castle_defense_p1_v23,model,Green,nuke,reinforcements,decisive_win,5144,171.5
castle_defense_p1_v23,model,Green,nuke,speed,decisive_win,7542,251.4
castle_defense_p1_v23,model,Green,nuke,speed,decisive_win,7000,233.3
castle_defense_p1_v23,model,Green,nuke,speed,decisive_win,6948,231.6
castle_defense_p1_v23,model,Green,nuke,speed,decisive_win,8761,292.0
castle_defense_p1_v23,model,Green,nuke,speed,decisive_win,8306,276.9
castle_defense_p1_v23,model,Green,nuke,wall,decisive_win,7113,237.1
castle_defense_p1_v23,model,Green,nuke,wall,decisive_win,9491,316.4
castle_defense_p1_v23,model,Green,nuke,wall,decisive_win,6167,205.6
castle_defense_p1_v23,model,Green,nuke,wall,decisive_win,11875,395.8
castle_defense_p1_v23,model,Green,nuke,wall,decisive_win,4020,134.0
castle_defense_p1_v23,model,Green,firebomb,heal,decisive_win,4225,140.8
castle_defense_p1_v23,model,Green,firebomb,heal,decisive_win,6842,228.1
castle_defense_p1_v23,model,Green,firebomb,heal,decisive_win,5559,185.3
castle_defense_p1_v23,model,Green,firebomb,heal,decisive_win,6218,207.3
castle_defense_p1_v23,model,Green,firebomb,heal,decisive_win,5148,171.6
castle_defense_p1_v23,model,Green,firebomb,reinforcements,decisive_win,6244,208.1
castle_defense_p1_v23,model,Green,firebomb,reinforcements,decisive_win,4165,138.8
castle_defense_p1_v23,model,Green,firebomb,reinforcements,decisive_win,3514,117.1
castle_defense_p1_v23,model,Green,firebomb,reinforcements,decisive_win,13138,437.9
castle_defense_p1_v23,model,Green,firebomb,reinforcements,decisive_win,3641,121.4
castle_defense_p1_v23,model,Green,firebomb,speed,decisive_win,8256,275.2
castle_defense_p1_v23,model,Green,firebomb,speed,decisive_win,9475,315.8
castle_defense_p1_v23,model,Green,firebomb,speed,decisive_win,6193,206.4
castle_defense_p1_v23,model,Green,firebomb,speed,decisive_win,9482,316.1
castle_defense_p1_v23,model,Green,firebomb,speed,decisive_loss,8695,289.8
castle_defense_p1_v23,model,Green,firebomb,wall,decisive_win,7647,254.9
castle_defense_p1_v23,model,Green,firebomb,wall,decisive_win,7292,243.1
castle_defense_p1_v23,model,Green,firebomb,wall,decisive_win,7637,254.6
castle_defense_p1_v23,model,Green,firebomb,wall,decisive_win,5804,193.5
castle_defense_p1_v23,model,Green,firebomb,wall,decisive_win,7357,245.2
castle_defense_p1_v23,model,Green,snipe,heal,decisive_win,7513,250.4
castle_defense_p1_v23,model,Green,snipe,heal,decisive_win,6341,211.4
castle_defense_p1_v23,model,Green,snipe,heal,decisive_win,6791,226.4
castle_defense_p1_v23,model,Green,snipe,heal,decisive_win,7081,236.0
castle_defense_p1_v23,model,Green,snipe,heal,decisive_win,7267,242.2
castle_defense_p1_v23,model,Green,snipe,reinforcements,decisive_win,10784,359.5
castle_defense_p1_v23,model,Green,snipe,reinforcements,decisive_loss,7227,240.9
castle_defense_p1_v23,model,Green,snipe,reinforcements,decisive_loss,10331,344.4
castle_defense_p1_v23,model,Green,snipe,reinforcements,decisive_win,4639,154.6
castle_defense_p1_v23,model,Green,snipe,reinforcements,decisive_win,3534,117.8
castle_defense_p1_v23,model,Green,snipe,speed,decisive_win,9370,312.3
castle_defense_p1_v23,model,Green,snipe,speed,decisive_win,6410,213.7
castle_defense_p1_v23,model,Green,snipe,speed,decisive_loss,8822,294.1
castle_defense_p1_v23,model,Green,snipe,speed,decisive_win,9377,312.6
castle_defense_p1_v23,model,Green,snipe,speed,decisive_win,6555,218.5
castle_defense_p1_v23,model,Green,snipe,wall,decisive_win,6607,220.2
castle_defense_p1_v23,model,Green,snipe,wall,decisive_win,6960,232.0
castle_defense_p1_v23,model,Green,snipe,wall,decisive_win,5787,192.9
castle_defense_p1_v23,model,Green,snipe,wall,decisive_win,7973,265.8
castle_defense_p1_v23,model,Green,snipe,wall,decisive_win,7037,234.6
castle_defense_p1_v23,model,Green,freeze,heal,decisive_win,5649,188.3
castle_defense_p1_v23,model,Green,freeze,heal,decisive_win,5126,170.9
castle_defense_p1_v23,model,Green,freeze,heal,decisive_win,10859,362.0
castle_defense_p1_v23,model,Green,freeze,heal,decisive_win,3146,104.9
castle_defense_p1_v23,model,Green,freeze,heal,decisive_win,6514,217.1
castle_defense_p1_v23,model,Green,freeze,reinforcements,decisive_win,4159,138.6
castle_defense_p1_v23,model,Green,freeze,reinforcements,decisive_win,4423,147.4
castle_defense_p1_v23,model,Green,freeze,reinforcements,decisive_win,8462,282.1
castle_defense_p1_v23,model,Green,freeze,reinforcements,decisive_win,4658,155.3
castle_defense_p1_v23,model,Green,freeze,reinforcements,decisive_win,4496,149.9
castle_defense_p1_v23,model,Green,freeze,speed,decisive_win,9317,310.6
castle_defense_p1_v23,model,Green,freeze,speed,decisive_win,7136,237.9
castle_defense_p1_v23,model,Green,freeze,speed,decisive_win,7027,234.2
castle_defense_p1_v23,model,Green,freeze,speed,decisive_win,7103,236.8
castle_defense_p1_v23,model,Green,freeze,speed,decisive_win,6691,223.0
castle_defense_p1_v23,model,Green,freeze,wall,decisive_win,5845,194.8
castle_defense_p1_v23,model,Green,freeze,wall,decisive_win,10621,354.0
castle_defense_p1_v23,model,Green,freeze,wall,decisive_win,6988,232.9
castle_defense_p1_v23,model,Green,freeze,wall,decisive_win,11718,390.6
castle_defense_p1_v23,model,Green,freeze,wall,decisive_win,7421,247.4
castle_defense_p1_v23,model,Orange,nuke,heal,decisive_win,7583,252.8
castle_defense_p1_v23,model,Orange,nuke,heal,decisive_win,8384,279.5
castle_defense_p1_v23,model,Orange,nuke,heal,decisive_win,6989,233.0
castle_defense_p1_v23,model,Orange,nuke,heal,decisive_win,7082,236.1
castle_defense_p1_v23,model,Orange,nuke,heal,decisive_win,5779,192.6
castle_defense_p1_v23,model,Orange,nuke,reinforcements,decisive_win,3868,128.9
castle_defense_p1_v23,model,Orange,nuke,reinforcements,decisive_win,8092,269.7
castle_defense_p1_v23,model,Orange,nuke,reinforcements,decisive_win,9252,308.4
castle_defense_p1_v23,model,Orange,nuke,reinforcements,decisive_win,4602,153.4
castle_defense_p1_v23,model,Orange,nuke,reinforcements,decisive_win,4333,144.4
castle_defense_p1_v23,model,Orange,nuke,speed,decisive_win,10387,346.2
castle_defense_p1_v23,model,Orange,nuke,speed,decisive_win,6323,210.8
castle_defense_p1_v23,model,Orange,nuke,speed,decisive_win,14313,477.1
castle_defense_p1_v23,model,Orange,nuke,speed,decisive_win,7647,254.9
castle_defense_p1_v23,model,Orange,nuke,speed,decisive_loss,563,18.8
castle_defense_p1_v23,model,Orange,nuke,wall,decisive_win,10579,352.6
castle_defense_p1_v23,model,Orange,nuke,wall,decisive_win,5611,187.0
castle_defense_p1_v23,model,Orange,nuke,wall,decisive_win,5038,167.9
castle_defense_p1_v23,model,Orange,nuke,wall,decisive_win,8375,279.2
castle_defense_p1_v23,model,Orange,nuke,wall,decisive_win,8803,293.4
castle_defense_p1_v23,model,Orange,firebomb,heal,decisive_win,5698,189.9
castle_defense_p1_v23,model,Orange,firebomb,heal,decisive_win,10532,351.1
castle_defense_p1_v23,model,Orange,firebomb,heal,decisive_win,5228,174.3
castle_defense_p1_v23,model,Orange,firebomb,heal,decisive_win,5906,196.9
castle_defense_p1_v23,model,Orange,firebomb,heal,decisive_win,10623,354.1
castle_defense_p1_v23,model,Orange,firebomb,reinforcements,decisive_win,5124,170.8
castle_defense_p1_v23,model,Orange,firebomb,reinforcements,decisive_win,7883,262.8
castle_defense_p1_v23,model,Orange,firebomb,reinforcements,decisive_win,4899,163.3
castle_defense_p1_v23,model,Orange,firebomb,reinforcements,decisive_win,3931,131.0
castle_defense_p1_v23,model,Orange,firebomb,reinforcements,decisive_win,8108,270.3
castle_defense_p1_v23,model,Orange,firebomb,speed,timeout_loss,18000,600.0
castle_defense_p1_v23,model,Orange,firebomb,speed,decisive_win,9420,314.0
castle_defense_p1_v23,model,Orange,firebomb,speed,decisive_win,5213,173.8
castle_defense_p1_v23,model,Orange,firebomb,speed,decisive_win,1318,43.9
castle_defense_p1_v23,model,Orange,firebomb,speed,decisive_win,4746,158.2
castle_defense_p1_v23,model,Orange,firebomb,wall,decisive_win,1356,45.2
castle_defense_p1_v23,model,Orange,firebomb,wall,decisive_win,9488,316.3
castle_defense_p1_v23,model,Orange,firebomb,wall,decisive_win,2880,96.0
castle_defense_p1_v23,model,Orange,firebomb,wall,decisive_win,6851,228.4
castle_defense_p1_v23,model,Orange,firebomb,wall,decisive_win,8235,274.5
castle_defense_p1_v23,model,Orange,snipe,heal,decisive_win,4738,157.9
castle_defense_p1_v23,model,Orange,snipe,heal,decisive_win,6283,209.4
castle_defense_p1_v23,model,Orange,snipe,heal,decisive_win,10407,346.9
castle_defense_p1_v23,model,Orange,snipe,heal,decisive_win,2405,80.2
castle_defense_p1_v23,model,Orange,snipe,heal,decisive_win,7603,253.4
castle_defense_p1_v23,model,Orange,snipe,reinforcements,decisive_win,9312,310.4
castle_defense_p1_v23,model,Orange,snipe,reinforcements,decisive_win,8582,286.1
castle_defense_p1_v23,model,Orange,snipe,reinforcements,decisive_win,4338,144.6
castle_defense_p1_v23,model,Orange,snipe,reinforcements,decisive_win,3266,108.9
castle_defense_p1_v23,model,Orange,snipe,reinforcements,decisive_win,1322,44.1
